gdpA,gdpB,dist,trade
5394.906329731923,3582.8852322736857,736.0596427813488,258058.67549705473
5483.291640220304,4675.368718355639,883.0549427873298,285302.43195897696
6849.338759023863,6115.856926402755,670.0481272384458,613495.9022126725
5567.143897840611,2864.2704836940015,741.1502900177084,211691.2084577503
5535.972048878856,6116.171099208339,827.1158802002129,401998.64991163934
5276.277677153964,3733.9850512527782,749.5738193863892,258510.94645858608
4913.643785729619,3568.701587177615,856.8223753228574,201173.64849508362
6031.006309999049,2984.714293473924,885.6627903155097,200015.1040046177
5760.538516039026,3846.9575761142937,904.0546431670622,240938.18696701128
5618.3455066386405,3762.1220567699693,869.8387382134981,238976.25254472956
5816.851054163153,3306.173350603741,998.9284219791945,189606.21757305635
5846.909113098089,5642.835228343253,943.6466705737021,343563.96231885906
5550.114830626222,4145.817798416732,535.8411768494848,421472.9212450838
4776.457479314918,4626.392801888347,922.4989560348943,235293.53559477732
5266.270096375204,3972.2045037149396,919.1282485747112,223955.02641764822
5856.85933771846,5008.236003544163,884.9190588999359,325668.5156166032
6075.584432774224,2629.738631736912,926.1759525908918,169818.65679884417
6102.924710432195,3401.517055781997,829.4159368953098,245939.04979143327
5242.940757743356,1926.1005578913973,931.0779463493911,107159.75379474772
5904.654038316737,5436.105478264241,878.3025895156925,358924.6248945857
5797.6797013726455,4812.983921590527,924.5366355090271,296818.79098423966
5176.167815676157,5319.055657441257,733.6162779733444,368723.0254316876
6012.980578088808,5737.142988591806,843.4879670399013,401355.44528075523
6394.03756904113,4426.2807148627835,836.755194209282,332335.93149297644
4769.097283389637,3414.4248137180343,753.9868256997229,212239.96973348546
5536.274918190658,2545.741878352785,775.3323197678205,179026.83237030223
5621.328434779679,7071.7344056176635,605.6482121651004,644137.0246351745
5712.497889637158,4865.7172608491965,869.847412379261,314014.6740496958
6152.0735263034585,5789.847681725212,823.4238078323223,424573.6408739929
5995.502103962718,5294.075488452353,1019.9999925970476,305685.8551806592
5402.534986113624,3347.295477693297,672.5382687969444,264146.6136571381
5719.846153388713,3314.3361572838057,812.2656590830414,229585.28277367767
5214.7259159867945,4205.061290272664,840.7213582530676,256538.16605732293
6485.091153272122,4455.739551381015,752.7203980111547,377192.3921427343
6167.896047440231,5045.045152937975,684.0958233321077,446497.1279701295
5908.742576949785,6350.206907736165,659.4109921342385,558648.0966916719
6132.257202711129,4568.602746925865,787.2573433818817,349643.43719525484
6273.006741840879,3102.606603581022,862.9081425755464,222097.1389663058
5205.054579491655,4941.369277162106,881.105595685399,287008.8777547801
5610.406562433727,5839.317137254131,854.7002306275546,376379.1494004494
5586.286425961082,5367.325139491848,861.2854368527974,341927.56573278265
6102.462861675788,2385.5626695216747,673.6698686509561,212690.1936092537
7017.723862736141,2163.8180872738567,655.7274354948938,227838.7993051422
4612.7628107051105,5528.56014832669,960.5809899608062,261121.71219970417
6279.201535064362,3466.0274336620205,744.0692058189991,287457.71020343696
4933.087046569413,5557.695896025483,684.5873919917112,393300.17202787905
6860.555336700703,5664.153802152212,728.3649270255673,523626.05181385885
5838.4020888779,5046.745599966469,880.5632728856277,328780.34351494664
5044.000835822587,4809.2025266704095,831.8657273406202,286584.35999967507
5557.85902663882,2644.5253969907326,955.6322170817932,151566.6690356591
5715.275540487697,1302.7747145738908,714.067911501263,103039.14828558128
5646.581035434812,2918.2636598853587,841.3277784226684,192765.74627130112
5983.328820724124,4859.667171886354,923.6186651934192,309416.11125674925
5902.970554502848,5586.753679724683,965.7533013392201,335672.1973678135
5063.688820910958,5656.976893314444,831.6944152627216,338374.6959522645
5219.456450513169,5404.209641362333,694.3278289999163,399001.05527525593
5171.638858959587,1691.538086767162,919.8641787698859,93892.50435132287
5213.675531801195,4539.280195425624,867.7355900234561,268147.12340185675
6749.363490651628,4146.759349807631,881.5998674754858,311947.7859296948
6641.8711240825805,3515.894139503348,757.2185499797635,303037.078006286
6282.3412701146035,4481.896820475262,1165.0154928947818,237803.18716557437
5427.835877329997,4810.548094045771,686.8445682338274,373195.2120174925
6043.64273526754,3278.7228018801684,770.3247765923402,252886.93401051903
6635.669916206454,2144.176595151377,900.6584263801012,155682.86869339284
5718.2316961536435,4961.7179876916625,886.3038960035466,314636.1095527353
6332.872732291889,5159.834976317056,901.7229544855343,355912.15155541827
6084.150402555006,4000.519503118081,825.8026829093183,289677.62568072486
6466.3917864051045,4287.899557780158,944.3516435919801,288461.96997472894
5908.844226952963,5283.510165785797,745.777959417786,410805.27676065225
6639.230652992188,4911.33953552476,739.569341756135,432830.12239752966
5478.785234022345,5008.898921244935,838.8429609333057,321296.76777269325
5900.894855698956,6550.457108962332,622.7012517635577,609123.9827681376
5535.984258358918,4203.113523460708,913.8885379080206,250157.99220640224
5702.4752456609185,5374.551747682298,657.3673830828171,457902.6498321486
5263.101628112992,5364.5299395904585,876.9024950649881,316449.914227082
5614.47404967002,4911.494892649913,773.3757388645583,350381.7702649851
5789.1521490376,2415.621236575381,1044.7378021423233,132046.67706099735
6437.9063367276885,4737.7719146679465,963.3279633714078,311072.09005271725
6037.112742888179,4039.7752648440205,654.1197569225557,366119.1889245898
5550.7859665172955,4667.903107918465,1060.2583500376843,240434.62890108637
7232.324944803158,2813.0193915625414,875.5045066417197,228492.70989366618
5783.524131868284,5571.152922826296,850.6071819687387,372107.91186407214
6388.809593994057,2148.232968179072,773.5140856826333,174626.31421843075
5321.08366489889,4678.607412089928,950.433555719497,257528.2913219473
5154.91055058851,6152.3274152952,802.3128313843968,388045.4653829994
5348.845857923847,3614.6632408590413,671.2345536288677,283151.6037393092
5531.861782213671,4001.253706027919,816.5542968284971,266439.78604883497
5817.713883211096,4400.450808219749,829.1061177554425,303293.9576592916
5758.881253761548,7468.848127192147,804.4416494316437,524648.9156673535
6905.63738151242,2948.436515801862,847.5663209622772,236222.84522938766
5474.420854486387,3629.160591049365,917.9533501916022,212890.5452467187
5156.2323765489755,5559.9645537112165,912.4700816301316,308843.2738155469
6429.539386866421,4392.2041450707475,978.2961677915007,283758.0100157702
5578.9840669927935,3693.2776101509944,850.699172175759,237993.78169590284
5060.648064523451,5199.414791806363,785.2950485453794,329041.59699749295
6628.370948650697,2993.32193605463,1005.6531349806228,193940.9035921502
6057.505216564778,5151.438558936274,822.5714405547415,372528.28036100714
5862.105711866385,6222.437156908363,680.6311275839523,526040.0987346629
5715.573692834418,5500.465710197874,664.8226051385684,464181.0584201816
5043.353481691661,3695.283699699083,930.1591653112346,197237.69958524092
5638.040791585247,3604.8462027477726,804.5471102644369,248115.28400583984
5200.81594437443,4640.3648339375395,1155.7149686655305,205404.61206605475
5789.564295196785,4055.1962203687863,691.0647567092914,333686.62811143766
6005.756593711098,4736.195204344714,819.8507581852432,340751.1012452305
5404.387336737788,4766.494117606257,684.9409782990911,369355.952467318
5753.796855325889,3607.3265363020314,698.7408293152114,291931.25888134376
4807.822337967343,5583.92059259322,854.8958856759605,308542.0621905116
5197.997124255643,6262.0789649256585,746.3809567806766,428271.0755130221
4907.122543739194,1554.0062227573749,677.9077218370078,110950.5134682478
5980.656028222962,5897.9323667935005,684.0040966434588,506132.95670047257
6770.680121883273,3975.4268745540044,805.9389778645144,327998.9012781133
5219.877204187738,3537.087448946314,986.3506255329121,184149.32474944275
6082.850578320517,6210.472217948536,925.3767282177089,401218.29915939
5957.292318356527,5898.200500966917,706.669787842749,487959.9298047039
5856.253982059751,4664.913992710347,913.9612387375985,293862.9073316106
5584.908577472095,4124.005779245071,653.237861770871,346252.2660564368
6151.381024646874,4931.376149345241,1061.5034809615777,280989.41743736225
5904.407495581053,5842.625452792153,750.7938656366699,451115.4692468539
5738.59415661735,6430.0444773987265,961.6124139977828,377003.36349862657
6212.108127937906,3975.2095834859333,852.4769607788943,284729.31581685017
6301.265205564762,4354.190631193098,735.2208620713373,366394.5731812196
6300.82572176016,3341.305373790937,698.6575216281968,296136.690695411
5293.202265219405,4243.083551321062,861.0857967550614,256428.98691392888
6156.88457697282,2597.758487535789,855.387292803189,184067.26040490493
5880.001680114008,7240.315748245454,907.3817535790076,460719.68440616707
6123.895928970095,5249.422124187173,862.3039964241301,366019.5570294748
6631.049430544248,5697.064959722974,929.9234055244679,398871.8935171393
5525.158660052302,4936.720217093284,894.5338756210421,299431.6636001161
5530.084529564699,3427.225847656541,747.1618066088652,249218.1112242529
6508.373964584072,4827.076934276234,613.1439428592075,502872.8253390823
5935.379447635722,6622.589059344604,850.6055058910634,453495.47298549296
6231.760962551455,5337.4884654318075,535.7998759199884,609049.2244056049
5531.371161441867,5022.402952609966,692.939861765535,393668.47632782464
6239.490300049816,6400.079428732526,640.3464119225825,611903.9511342738
5159.492450791423,5830.948261130926,709.7660382592087,416334.98535076797
6240.740617077528,5691.314597576198,1001.8360216725816,348149.9380617326
6568.020697973525,3600.1578226464335,714.1520428774586,325221.3693914183
5850.95516030645,3992.4801681677327,864.8513282928909,265582.90789995197
5578.587451382507,2289.8401336414036,975.4628909199108,129243.69063226743
6024.977256423143,4900.98420383202,948.5556133247708,305924.81299540645
6375.136002033558,3776.326213142818,1142.8807464905155,207164.76050137283
6997.257018832896,4110.298359020342,717.2398129151254,393781.9682104469
5728.203242395567,2571.887605070116,901.9842633479118,160787.9507304242
5533.758367786161,3874.3636154722976,759.1423575966814,277560.5858496044
6461.624446213749,3221.929788411142,790.908656036919,258773.5986149275
5197.122019344666,2840.16731408193,919.5172101270683,157912.787289046
5899.756257927271,3741.438304175329,718.2588141790092,301757.9673774578
6036.3024042962425,3553.0872147897,691.7640966304726,304763.4398840398
6189.5548100096075,2784.971755137588,747.41960647146,226764.22914508526
5321.662006509865,4803.235184951856,935.7807020764446,268501.9758704103
5628.432409481867,6222.081894927371,754.8858152554336,455606.3546210145
5231.541124340326,5272.948699378617,639.2907297205612,423590.60663843324
4883.395515441511,2771.415648836338,614.1345938789885,216912.84787424144
5209.504419345615,6069.5531871361,793.4625741663713,391236.6088178887
6165.013048107389,4674.558190257576,956.0566553406193,295972.27344388544
6905.020502319615,4691.045827295115,862.3820015252393,368952.0070084787
6099.466552090502,4398.151815741543,865.2423962921916,304644.9070888997
5425.461162258821,4328.88012481774,840.6939332316218,274503.2348260388
6039.542504699026,4310.986476282018,833.1571556747213,307111.65328118275
5297.65520777869,4714.046988325051,863.944827396077,284222.05136049964
5281.1266490429825,5043.19893929648,903.9162273463772,289529.0862174598
5480.985174307852,2918.1187042407037,718.0510785034157,219171.07229750365
5901.307764960173,3681.816625878808,983.9752289717226,217225.69225889686
5289.1940950346625,5178.477425271233,1219.0533117589994,221043.08487853344
6610.845669046714,3729.64716106115,840.8352883173318,288190.4582462757
5602.502730509998,7054.282843342199,552.2309868215774,702152.8168777906
6168.137808471346,4941.429173616356,713.3922369429363,419356.32816134446
3919.968736525331,4343.3794540190875,821.968654609154,203913.93067732005
5805.231072955659,5322.9433928643175,712.3870300828441,425936.5580533407
5816.507145838576,4733.513398766477,956.7059635488084,282790.20289575553
5084.994614459418,3585.4153772952886,636.2085335592285,281643.069305803
6515.6522833245945,4781.116574910704,865.8922899699542,353406.79534087545
5040.034146458001,4109.143544262708,951.3033163081247,214006.59835478928
5095.075240212528,4539.051485138163,753.6894442278846,301744.6027483836
5899.718369817274,3959.2815185267664,699.1566699964143,328351.04148564074
5343.911219995746,3930.8104391542183,613.2099703383808,336647.58298025513
5591.80440518651,4154.898508899388,911.6133255368402,250545.494339929
5703.769753709373,5623.946134046939,610.5367038243063,515759.949992773
5485.98064022888,2766.197127495245,815.810955926855,182975.39852975827
5026.700634898917,3811.437325687186,1101.8981857814235,171254.48576881227
5777.447288673063,5591.016953630213,802.0338331153972,395493.6689067127
5433.426002579886,3944.775671508755,847.6884761186872,248609.52850626133
5941.148331801605,4519.471923764977,964.503419567793,273800.7271783926
5934.11781480954,6430.238650224397,1017.0390025041834,368350.6408821851
6091.784123423986,4710.455484644672,858.9267958248795,328271.7883578204
6271.261918870348,4791.980611516526,826.1825371413619,357364.3420943704
5312.919383724265,5435.338541485533,913.6711921425222,310583.7948591756
5608.563150847197,6251.261263513487,764.597575693863,450156.4950903301
6306.219172591158,2036.9201424329744,937.5353373878804,135120.28017593894
6779.733208809237,4868.4735762684995,626.6417080383786,517134.3106196375
5377.172961003322,4440.075568707556,778.5414844475023,301485.132510971
6695.313732161457,5649.068469359999,794.5727229238126,467342.45209232904
5858.417646173499,3329.96132555297,724.6438805138667,264722.63923500816
5471.6423844029405,4657.745715544404,773.1266184018156,323930.082422986
5263.931943568187,1652.9023945068175,827.681106782459,103728.36342864276
5322.811606746789,1537.136675200852,880.3186604142701,91780.26229495463
4896.929963325831,6132.983863807153,846.7182050060329,348289.80455361673
5524.20500724439,3640.2892157272336,751.422783601801,263113.07924216223
6121.263632910778,4074.176926214064,913.3098454901431,268349.12072449643
4505.2447589959265,3675.5105392816267,819.2499135478507,198994.92825924177
5391.621942146115,6742.071463726497,791.8682883330099,450829.54770813265
5520.145975789049,1855.0561230324224,764.7644755806217,132000.85435981912
5336.822121599823,5856.10116696395,755.6799520996271,406136.9726837196
5168.252137342161,3563.17718793739,907.8924519977645,199576.9925918327
5653.099742902632,4800.641771855795,870.4893015943785,306071.61203677807
5979.391952789268,3491.3941471626576,664.2521210380071,308845.71571406774
5414.963044669424,5418.115619465021,708.862197091885,406302.9283637408
6159.866083704357,4356.096509892965,827.9695954077719,318358.85884084675
5864.9680756016005,5366.861046525573,1016.5568488653056,304216.0031925354
5433.824177424145,3860.3760089138377,628.5770696482324,327885.5840702198
6610.957274236775,4066.5161191479156,1065.7582007722035,247922.18128399842
6150.152729680259,5667.379822090434,925.2261154195999,369982.9759612835
5890.4510668937855,5255.533248552544,858.6481826309594,354131.90849686676
6504.224993623865,5539.36431092277,667.6604827096999,529669.0262232726
6008.5910775836455,2820.805363046068,788.124780728638,211549.77549039052
4574.213407122986,3015.403528619686,846.1107433356019,160718.0197246179
5655.602576197746,4337.1853462870695,1029.338582989205,234449.50352645182
5582.342217459102,4733.215606703685,733.900553776352,353733.61071491643
6477.600960016145,4145.686336041545,1024.9594142436338,257859.6189217897
4471.746117394774,5492.378191973066,1050.7904001705588,229846.43261066862
5529.642504578647,6694.993452272773,932.6685952211274,389750.0866687802
5722.110840372387,3087.2270984828856,888.9371676559002,195601.70034994633
6536.113752261593,3951.0039783811794,646.814545622739,392283.24750670436
5249.760977828477,4475.984127191064,979.5733263604377,235928.3914064259
6263.120176519605,4393.743357553839,904.7051698205099,298900.57803310367
5673.029344267907,5500.2762967413955,962.10718798413,318532.19289911486
5564.916187130816,3810.91245076759,604.767088074366,344419.8690418207
5488.251837056314,5624.064985752246,890.596673958542,340345.3645315982
6127.737451804278,3993.762417759578,622.9129234226212,385859.20513994026
5326.6934948895705,6219.378944016227,897.9992108116447,362059.7174766249
5734.99297814087,3860.170813473921,874.0117638614892,248888.67373059623
5818.700369003124,6626.13318262633,806.5374665832671,469187.22755651013
5183.2031893939,3998.1486875628198,813.7862641386131,250480.88353999905
6536.136663824714,7557.71898306119,859.5807516844318,564100.4706940968
5478.736475208719,4084.167790046607,834.260133774873,263705.23308624857
6584.950959662281,3555.6590652140626,667.5956851056662,344404.286463441
4727.967252251264,2739.7947477477073,892.1639446856609,142970.21866147956
5572.619584127999,4884.311818292428,677.996383607305,394232.6755353387
6393.831441636613,5838.280018976777,735.2812961450145,498319.1372882756
5671.807825390388,3376.9043332326655,742.8753085567143,253597.63585893306
5250.537108617138,5689.223651622807,687.7871481954799,426221.2910493679
5308.515503052949,6555.87465191624,1111.8568157238951,307573.95589527424
5295.400435301138,5399.742538610065,681.0020954638362,412198.09527957597
6043.568299734083,4274.994236735391,706.4329676670831,359372.7937833771
5569.171580668258,5166.707959113232,773.8841765834918,364972.1442650536
6185.409272855937,4102.29918015007,693.3429599616545,359335.3475540197
5232.2122334036885,5182.601443457975,1033.478762014763,257795.93125680526
5084.610876451749,3651.93583596516,676.0725755286717,270174.8525936132
5415.610369110724,4191.198568034386,943.6121539062781,236503.31046504332
5699.8312444306375,4050.5322700768756,605.1502901942378,374725.11985674937
5838.341348898966,5999.0258958287495,846.3033307749098,406469.9125267664
5089.237390297307,4651.004582788185,722.1331720748417,322010.36062513816
6557.154256037429,5758.596532930091,1051.7118041224066,352678.7175069767
5736.833071320808,6551.979867410154,903.6358157164393,408818.6330013629
6235.56387761802,7628.380919315754,696.3701688563768,670463.8023263806
6577.853479090349,5270.268839300537,918.5477502860493,370584.23153854726
5989.4852029122485,3082.9205648665666,686.4287303313188,264284.3228494748
6229.3309042808305,2931.4154064338613,698.056651676821,257253.695963663
5900.253647880667,5103.05909534521,735.4523332494072,401945.03584448283
6325.851094121128,3626.6428933308166,869.1521417413151,259430.10941530584
5162.156430378448,4182.226247631639,612.5530845490046,346450.05445091636
5347.998244857178,3906.7967283673083,902.4084391106347,227538.80185083626
6491.467695404028,5236.277666432559,966.1841131523357,345385.6330563787
5617.235644590501,4662.621929073333,928.3143429911954,277279.3683686478
5616.407772994003,5923.581864495544,832.1157869649496,392538.4666287837
5653.088034197728,4902.627123999902,909.169019335332,299526.175306134
5381.1640838038265,3648.8874464598257,688.3771113776993,280153.4263362663
5207.756053749366,5179.07503931981,901.527356783483,293786.3907004335
5942.508447598745,5176.87415701594,874.8102297325624,345453.12562265864
6119.631552809433,5219.453914888809,882.5892342136415,355409.29437202134
4897.709494281057,4298.16547967619,985.7624317149002,210025.45140993045
5894.594258632896,5072.831093318832,767.8565890406571,382589.23177797336
5763.225206677981,4885.853024513811,719.0798386882983,384629.8246882193
6081.477707327277,2901.863091004516,887.6293497728727,195560.81621375136
5537.831694678923,7655.046896428845,765.5308062225226,543338.9425157303
5451.357177028262,2985.454222551034,772.5440780485518,206910.53883991574
6487.210419765697,4785.622326500628,954.0828557718543,319673.83725901763
5207.097693642378,5202.958291997446,837.1110956885686,317938.0516373911
5710.940039998446,4408.229264611098,840.4300840788081,294078.2251665851
5734.7357857855695,6246.310333008792,905.6653924387667,388508.08375044
6195.0381800259765,3307.6431539808373,654.9889267531989,307377.86861451564
5440.799280427115,5994.186148247106,1210.4792759509194,264773.07477347134
4481.756875549621,4892.7121916850065,654.5919879604678,329102.877897778
5507.341436507594,5481.220784293064,839.994936190842,352839.03476646735
5524.455873139841,4895.920405447742,595.988312207613,445472.20823292655
5984.841847779554,3019.886524455964,690.181646829101,257363.1480623663
5276.947002998816,5138.1907057801745,820.9623541621849,324407.5782968211
5963.914992985481,3551.86096100143,820.5892488665182,253894.75530574398
5507.926730874467,6736.4446615106535,821.7253750237164,443383.3718189509
5386.03236807711,2981.9120499986802,826.5649652626677,191243.80820654207
5294.236887527731,4917.183993386522,552.3128115924753,463031.01246356755
6262.883774505219,6327.588883178339,993.9496197959302,391453.314117798
5519.511444361631,4837.470864371013,957.1731764568691,274320.7785609752
6365.128938322959,4707.962915492766,820.9585885259457,358480.03534454264
6347.512876687749,3580.142514431499,857.286698140479,260406.66422263611
5818.849553003885,6157.58236855082,769.6768816090114,456958.5114737792
6262.9721140193615,3101.273539879762,885.1218717782426,215939.23998088617
4940.392475140917,3390.920083531038,981.1304506701726,167982.33091948574
5298.758115316057,3990.202323896501,839.973355492658,247279.68108088392
5625.592499474216,4966.731275630585,796.2720079805443,344641.1215231076
5119.631362961851,5251.076989920234,1049.0763137220297,251930.36015694455
5098.062871580378,5796.075345219296,849.5354465611123,341769.2358437656
5653.41436002468,5480.622584868853,950.5503414542208,320228.75035090075
6130.6117737210225,5738.748366777676,687.4277676892739,502310.3217346157
6891.609396306285,2765.1586315302116,798.6178876243904,234506.71726879527
6105.072933812211,5370.978218494659,732.132107500309,439883.4722620556
6314.551940880639,3597.452207963244,849.1687469188722,262908.32912161393
5285.090386816192,3071.894476754951,879.5956767001157,181656.97986651512
5499.586206113925,6021.803446155292,875.6480005818145,371470.06282222876
6286.30561696555,3632.182985338769,818.7046849311287,274047.6830700212
5879.655130511289,4559.805646410474,761.7958239087046,345619.0805637956
5078.033312945274,6180.096918343367,703.2540520021297,438147.79517863155
6476.089580165881,2217.893362397174,909.4388072393951,155568.7913022941
5914.362287789027,3316.68138785483,928.9671756046628,207505.7127941396
6130.0742112058415,3889.6677001295875,728.8079265089291,321220.0848629146
6031.630630246099,5782.717174395998,867.2911486732579,395116.94610549504
5467.083972898327,5707.057411807092,679.2343400419568,451052.5262323175
5344.323480037154,4838.981824864195,806.4123476725135,314968.26216963714
5696.271471841998,3126.2835195387124,1099.31194619147,159502.91903892896
4431.762835136759,4338.861431806301,1005.9766557933206,188192.5972016272
6274.3880373717275,4017.881901596106,844.0232424544542,293529.2832547542
5536.954226695179,4903.539961944241,656.5774197944447,406078.81730963814
5299.505234610996,4555.956357147742,763.9540179030622,310665.3832967776
5354.513095383657,3978.607558737659,884.6525443895534,236591.9940724877
6430.183422113715,5735.4929017408795,749.8983543323684,482508.8654445421
4890.99041970052,4211.75737906872,917.5723616492224,220923.81233295336
6124.093983456719,5955.435265002325,814.1906266387044,439790.71076738345
5419.50812108448,5312.066576118359,952.7876962846069,296875.1828107287
5895.848081723617,4133.611777671755,778.1211280440311,307717.48161316576
5432.894286202374,2993.256040249012,1091.8435706610035,146672.13572576176
5057.89198980159,5172.600202613517,1044.1776615187605,246382.0001946717
6383.075828150455,6988.546278010144,847.5730875879992,516369.97705609957
5856.493124287631,4046.614860767895,769.2828712035566,302597.45714425534
5345.276498221017,5176.695709156993,900.2666763616052,302036.74338763434
5840.1850454342675,4185.067268922793,1048.9595181096079,229148.40324002804
5002.885724191723,3647.763355232352,652.3796820176502,274963.5382105493
4899.58962411385,5001.905291279185,819.0389320736616,294051.62427285995
5926.494373580537,3302.4049474718477,723.9270194595753,265601.11665101576
5988.509053136193,2884.9268956775313,643.7316140094429,263816.59157372144
6044.97757700858,5333.52365484423,1090.194693368092,290539.1763280979
5410.218459397086,3098.811685725099,960.1259006857593,171917.16460212448
5776.636448807469,3244.418169430838,592.8598647164156,310591.8047673836
5750.594578049286,6883.957662422163,876.9740435514036,443128.7686650578
5805.058569037501,3914.6362386322794,741.8196198877699,301131.2734645804
6213.688507612516,3434.186375997657,1017.1437769614977,206436.79314184017
5838.918090722688,5057.180690364686,856.2559082921815,338855.92144610826
5961.418025049505,4529.949005933353,584.110543915901,453941.96291782433
5886.930824326261,5722.732733580258,1071.635232842171,308879.88849223155
7254.166952244894,2872.0602882587486,691.657502001975,296018.8755874656
5916.015828820289,4409.033037421996,669.4614977164431,382718.87001520477
6076.968833742833,4772.768646120572,666.8928185101954,427025.5936205937
6075.065038554373,3914.1817589645198,903.7132340714865,258723.63731874785
5529.902350507169,2854.056361529087,749.0179729125916,207352.7827983846
5604.697204141609,5448.19367147776,651.8683118506062,459947.986478024
6153.829433074234,4852.7680606956455,829.6757214517039,353500.5236953222
6538.3766417038,2872.758206762257,817.9156596736466,225726.85063420815
5496.0610922297,7657.318749013637,761.2435811595898,542574.8281007397
5909.654107185354,4435.87737551431,741.8077323329496,346996.47070748254
5002.322506516033,3755.48326252464,636.8948384416977,289681.06220573885
5800.313561947386,4062.0441852513986,757.7385327507028,305497.25008284696
5023.896923206905,4256.07124753911,893.8716198748565,235347.58878746655
5450.085674482184,5129.74938016164,749.2593605597093,366384.3022269936
5858.424119998418,6429.9131536381865,1022.2685227783221,361866.28063160373
5257.380526811345,5675.337475374846,833.7655363151864,351541.00468725915
6092.976852342987,4607.861984649262,745.9262635131616,369816.1258328834
5682.7657637955635,6211.308569251889,1065.921065125745,325403.2025887715
6472.156293951874,5389.143317211159,736.2424697247598,464938.5050340176
5657.53501097304,4303.143736711125,951.134210939841,251638.42374249574
5166.9532376760735,7194.310036564251,676.5985168118284,539223.1645419296
5692.689402632422,5567.09307393499,1018.4643554185561,305914.22689929546
5751.087132920845,3328.9443303266953,732.1852901502717,256894.2962101743
6651.793584134056,6701.702804231996,926.7658106040354,472049.7935386036
5166.5425170575045,4473.7167342767625,996.4617445631161,228224.81419446884
6809.584621762408,6152.0979260665035,878.8618326240099,467913.30179185927
6727.271375629621,3306.6443218863824,776.7913230479962,281386.0857041738
4619.19056583935,4609.648640999711,578.8557062439069,361187.501383712
6130.96486704078,2592.501225139761,1057.0191121041998,148201.26763208787
5486.593115113472,5270.348477162074,862.8569461355851,329371.05047982006
5839.979463735097,5027.608640616754,902.86322027558,319473.73647437355
6559.406258114125,5765.3336418770195,862.4358353471206,430399.0155120008
5299.458229164506,1705.2631508970212,592.7150770705849,150167.5552002324
5639.978014038899,3828.9367231750625,977.2022080024424,217375.7363586477
5929.732763909085,4771.143884313125,849.8495198797642,327145.86117126286
6049.988508579898,6899.3320844359,824.8921192113664,496515.3745978369
5494.323586222637,3681.6472199316863,828.1075017346014,240298.638537004
4563.62514008689,4059.6945932742383,581.4028984900043,313025.9884778455
6222.300432891501,4998.938281971871,779.3735766397546,391764.57027016033
4826.20641620412,3937.4483630566156,717.3632023180223,260388.80075142352
5548.971459596758,6203.167249716308,682.9011306339862,494774.889500909
5284.857186087697,5371.564867046986,1114.667455775165,250509.29520917157
5956.709882463733,5041.744559853685,863.785070685781,341361.26094586373
6289.8878410462175,5678.961322464959,883.5765525285753,396950.884970277
5431.2012601968045,4457.751859289818,735.8293938452024,323216.2647041864
5678.8464353215995,3157.460835420634,673.1394762631589,261971.88431949966
6561.286591850616,4213.173635358513,918.5084799707064,295628.38836717966
5163.472809972219,4246.914716021852,908.5998461333384,237105.4210582594
4829.022838893429,4603.925047120116,792.7680710595861,275662.7480682154
5505.4602259925705,4891.356675670037,919.9243202798565,287691.5681911125
5746.103232663937,5257.353658350819,530.3061478612497,559229.0046318129
5790.836206567505,5066.243786715884,864.8534405239208,333282.33353539207
5809.82314506446,6149.406047615214,920.3690484607666,381207.314199044
5299.685064137995,4082.2592230662176,754.2362843362603,281855.7416402222
6237.155528650783,6477.970141954372,883.7525594928036,448964.7912823105
4944.207427341893,4845.399606374391,948.5846131619944,248375.01675437845
5456.919337142783,3129.620021758826,814.943080733948,206272.86425725237
5965.034637225702,4576.084491534749,925.8624185147092,289897.2479821178
5238.176497000079,6004.549204903527,787.0518900095419,392213.20622512733
5584.954060746387,5297.389941585292,1034.289559282051,281098.4134874979
5762.3625018232215,3312.177496043294,751.6104230123954,249597.71857466068
5863.298696398702,7012.388819836953,753.0401245736596,536070.8682950521
5998.388516700906,6247.046891913142,941.869985809383,390634.0087489791
5645.289337862357,4877.186724407338,935.0220841921805,289443.4699869746
4765.683306578316,5322.262275192872,682.5508608118591,365114.17828750005
5231.882414908934,4171.2372510899695,922.6085268173733,232506.93460879716
6153.780120602856,4089.0177851965927,719.9538283425699,343371.3234210559
5909.455210792833,4640.167049799287,871.3046686988656,309234.0514268493
6621.221663433966,6339.227069937912,770.0658237355635,534676.3708637705
6187.059079749455,4629.748340988274,914.1934362809748,307718.1379159732
5645.648066541893,4355.425018653609,793.8453997325277,304297.480960077
5347.442381697693,4812.074611933431,973.5858767850515,259950.48033907625
4954.331586170439,4552.346310947978,853.2344943665813,259975.21952546723
6378.0656842884955,3949.04934841038,772.6100315303213,320258.8478473267
6289.286463453952,6066.441612196171,725.1436690212886,516468.934146993
5983.808037209865,2988.386157817349,908.5481460221949,193589.32352314488
5488.5150098142685,4789.299959288591,624.4094806563556,413366.5083849952
5459.842495338903,4504.903636260087,868.8961259331046,278203.39598006674
7222.37813615575,4012.266795561947,825.2813231025953,344812.62456051086
5890.92240763342,4268.687635473724,842.1132231441044,293360.66758708813
5614.65237620105,6146.6566828831665,992.2170132963385,341656.8971872818
6054.021012886512,3973.882231823526,904.9731016837377,261320.91694095053
6083.504032518853,5308.248855746682,798.8920983389663,397078.50753550243
6192.912139064602,2423.498737307539,714.0120463269476,206797.66154502222
5745.125141419115,5870.168734760143,773.9073679215787,428060.91913443257
