Año,Fecha (dd/mm/aaaa),TRM,Día del mes,Mes,Id Mes
2019,2019-08-30,"3464,15",30,Agosto,8
2019,2019-08-29,"3477,53",29,Agosto,8
2019,2019-08-28,"3457,89",28,Agosto,8
2019,2019-08-27,"3432,85",27,Agosto,8
2019,2019-08-26,"3399,95",26,Agosto,8
2019,2019-08-25,"3399,95",25,Agosto,8
2019,2019-08-24,"3399,95",24,Agosto,8
2019,2019-08-23,"3376,99",23,Agosto,8
2019,2019-08-22,"3385,28",22,Agosto,8
2019,2019-08-21,"3420,99",21,Agosto,8
2019,2019-08-20,"3441,4",20,Agosto,8
2019,2019-08-19,"3441,4",19,Agosto,8
2019,2019-08-18,"3441,4",18,Agosto,8
2019,2019-08-17,"3441,4",17,Agosto,8
2019,2019-08-16,"3447,76",16,Agosto,8
2019,2019-08-15,"3449,27",15,Agosto,8
2019,2019-08-14,"3407,76",14,Agosto,8
2019,2019-08-13,"3436,26",13,Agosto,8
2019,2019-08-12,"3382,71",12,Agosto,8
2019,2019-08-11,"3382,71",11,Agosto,8
2019,2019-08-10,"3382,71",10,Agosto,8
2019,2019-08-09,"3394,61",9,Agosto,8
2019,2019-08-08,"3431,28",8,Agosto,8
2019,2019-08-07,"3431,28",7,Agosto,8
2019,2019-08-06,"3459,47",6,Agosto,8
2019,2019-08-05,"3365,78",5,Agosto,8
2019,2019-08-04,"3365,78",4,Agosto,8
2019,2019-08-03,"3365,78",3,Agosto,8
2019,2019-08-02,"3329,23",2,Agosto,8
2019,2019-08-01,"3291,79",1,Agosto,8
2019,2019-07-31,"3296,85",31,Julio,7
2019,2019-07-30,"3262,81",30,Julio,7
2019,2019-07-29,"3233,26",29,Julio,7
2019,2019-07-28,"3233,26",28,Julio,7
2019,2019-07-27,"3233,26",27,Julio,7
2019,2019-07-26,"3213,09",26,Julio,7
2019,2019-07-25,"3194,67",25,Julio,7
2019,2019-07-24,"3188,01",24,Julio,7
2019,2019-07-23,"3177,76",23,Julio,7
2019,2019-07-22,"3169,51",22,Julio,7
2019,2019-07-21,"3169,51",21,Julio,7
2019,2019-07-20,"3169,51",20,Julio,7
2019,2019-07-19,"3183,01",19,Julio,7
2019,2019-07-18,"3189,21",18,Julio,7
2019,2019-07-17,"3199,72",17,Julio,7
2019,2019-07-16,"3190,66",16,Julio,7
2019,2019-07-15,"3190,33",15,Julio,7
2019,2019-07-14,"3190,33",14,Julio,7
2019,2019-07-13,"3190,33",13,Julio,7
2019,2019-07-12,"3197,5",12,Julio,7
2019,2019-07-11,"3212,91",11,Julio,7
2019,2019-07-10,"3223,67",10,Julio,7
2019,2019-07-09,"3207,66",9,Julio,7
2019,2019-07-08,"3217,18",8,Julio,7
2019,2019-07-07,"3217,18",7,Julio,7
2019,2019-07-06,"3217,18",6,Julio,7
2019,2019-07-05,"3206,92",5,Julio,7
2019,2019-07-04,"3206,92",4,Julio,7
2019,2019-07-03,"3211,06",3,Julio,7
2019,2019-07-02,"3205,67",2,Julio,7
2019,2019-07-01,"3205,67",1,Julio,7
2019,2019-06-30,"3205,67",30,Junio,6
2019,2019-06-29,"3205,67",29,Junio,6
2019,2019-06-28,"3197,23",28,Junio,6
2019,2019-06-27,"3177,94",27,Junio,6
2019,2019-06-26,"3187,15",26,Junio,6
2019,2019-06-25,"3191,17",25,Junio,6
2019,2019-06-24,"3191,17",24,Junio,6
2019,2019-06-23,"3191,17",23,Junio,6
2019,2019-06-22,"3191,17",22,Junio,6
2019,2019-06-21,"3202,01",21,Junio,6
2019,2019-06-20,"3248,91",20,Junio,6
2019,2019-06-19,"3264,98",19,Junio,6
2019,2019-06-18,"3286,63",18,Junio,6
2019,2019-06-17,"3270,7",17,Junio,6
2019,2019-06-16,"3270,7",16,Junio,6
2019,2019-06-15,"3270,7",15,Junio,6
2019,2019-06-14,"3266,72",14,Junio,6
2019,2019-06-13,"3264,47",13,Junio,6
2019,2019-06-12,"3249,56",12,Junio,6
2019,2019-06-11,"3257,06",11,Junio,6
2019,2019-06-10,"3274,72",10,Junio,6
2019,2019-06-09,"3274,72",9,Junio,6
2019,2019-06-08,"3274,72",8,Junio,6
2019,2019-06-07,"3288,69",7,Junio,6
2019,2019-06-06,"3296,87",6,Junio,6
2019,2019-06-05,"3306,37",5,Junio,6
2019,2019-06-04,"3377,16",4,Junio,6
2019,2019-06-03,"3377,16",3,Junio,6
2019,2019-06-02,"3377,16",2,Junio,6
2019,2019-06-01,"3377,16",1,Junio,6
2019,2019-05-31,"3357,82",31,Mayo,5
2019,2019-05-30,"3375,29",30,Mayo,5
2019,2019-05-29,"3362,48",29,Mayo,5
2019,2019-05-28,"3358,84",28,Mayo,5
2019,2019-05-27,"3358,84",27,Mayo,5
2019,2019-05-26,"3358,84",26,Mayo,5
2019,2019-05-25,"3358,84",25,Mayo,5
2019,2019-05-24,"3368,76",24,Mayo,5
2019,2019-05-23,"3340,96",23,Mayo,5
2019,2019-05-22,"3344,45",22,Mayo,5
2019,2019-05-21,"3342,21",21,Mayo,5
2019,2019-05-20,"3313,72",20,Mayo,5
2019,2019-05-19,"3313,72",19,Mayo,5
2019,2019-05-18,"3313,72",18,Mayo,5
2019,2019-05-17,"3290,27",17,Mayo,5
2019,2019-05-16,"3295,51",16,Mayo,5
2019,2019-05-15,"3285,14",15,Mayo,5
2019,2019-05-14,"3299,01",14,Mayo,5
2019,2019-05-13,"3274,3",13,Mayo,5
2019,2019-05-12,"3274,3",12,Mayo,5
2019,2019-05-11,"3274,3",11,Mayo,5
2019,2019-05-10,"3293,62",10,Mayo,5
2019,2019-05-09,"3290,12",9,Mayo,5
2019,2019-05-08,"3288,81",8,Mayo,5
2019,2019-05-07,"3254,03",7,Mayo,5
2019,2019-05-06,"3240,44",6,Mayo,5
2019,2019-05-05,"3240,44",5,Mayo,5
2019,2019-05-04,"3240,44",4,Mayo,5
2019,2019-05-03,"3262,17",3,Mayo,5
2019,2019-05-02,"3233,97",2,Mayo,5
2019,2019-05-01,"3233,97",1,Mayo,5
2019,2019-04-30,"3247,72",30,Abril,4
2019,2019-04-29,"3227,79",29,Abril,4
2019,2019-04-28,"3227,79",28,Abril,4
2019,2019-04-27,"3227,79",27,Abril,4
2019,2019-04-26,"3237,98",26,Abril,4
2019,2019-04-25,"3213,23",25,Abril,4
2019,2019-04-24,"3177,94",24,Abril,4
2019,2019-04-23,"3149,99",23,Abril,4
2019,2019-04-22,"3160,48",22,Abril,4
2019,2019-04-21,"3160,48",21,Abril,4
2019,2019-04-20,"3160,48",20,Abril,4
2019,2019-04-19,"3160,48",19,Abril,4
2019,2019-04-18,"3160,48",18,Abril,4
2019,2019-04-17,"3160,87",17,Abril,4
2019,2019-04-16,"3136,69",16,Abril,4
2019,2019-04-15,"3109,32",15,Abril,4
2019,2019-04-14,"3109,32",14,Abril,4
2019,2019-04-13,"3109,32",13,Abril,4
2019,2019-04-12,"3113,91",12,Abril,4
2019,2019-04-11,"3095,66",11,Abril,4
2019,2019-04-10,"3105,2",10,Abril,4
2019,2019-04-09,"3115,22",9,Abril,4
2019,2019-04-08,"3126,2",8,Abril,4
2019,2019-04-07,"3126,2",7,Abril,4
2019,2019-04-06,"3126,2",6,Abril,4
2019,2019-04-05,"3132,78",5,Abril,4
2019,2019-04-04,"3128,47",4,Abril,4
2019,2019-04-03,"3143,36",3,Abril,4
2019,2019-04-02,"3146,81",2,Abril,4
2019,2019-04-01,"3174,79",1,Abril,4
2019,2019-03-31,"3174,79",31,Marzo,3
2019,2019-03-30,"3174,79",30,Marzo,3
2019,2019-03-29,"3190,94",29,Marzo,3
2019,2019-03-28,"3186,43",28,Marzo,3
2019,2019-03-27,"3145,55",27,Marzo,3
2019,2019-03-26,"3126,19",26,Marzo,3
2019,2019-03-25,"3126,19",25,Marzo,3
2019,2019-03-24,"3126,19",24,Marzo,3
2019,2019-03-23,"3126,19",23,Marzo,3
2019,2019-03-22,"3082,45",22,Marzo,3
2019,2019-03-21,"3092,39",21,Marzo,3
2019,2019-03-20,"3095,39",20,Marzo,3
2019,2019-03-19,"3102,25",19,Marzo,3
2019,2019-03-18,"3123,28",18,Marzo,3
2019,2019-03-17,"3123,28",17,Marzo,3
2019,2019-03-16,"3123,28",16,Marzo,3
2019,2019-03-15,"3144,42",15,Marzo,3
2019,2019-03-14,"3145,53",14,Marzo,3
2019,2019-03-13,"3153,2",13,Marzo,3
2019,2019-03-12,"3168,35",12,Marzo,3
2019,2019-03-11,"3162,4",11,Marzo,3
2019,2019-03-10,"3162,4",10,Marzo,3
2019,2019-03-09,"3162,4",9,Marzo,3
2019,2019-03-08,"3120,04",8,Marzo,3
2019,2019-03-07,"3106,16",7,Marzo,3
2019,2019-03-06,"3099,12",6,Marzo,3
2019,2019-03-05,"3093,79",5,Marzo,3
2019,2019-03-04,"3091,49",4,Marzo,3
2019,2019-03-03,"3091,49",3,Marzo,3
2019,2019-03-02,"3091,49",2,Marzo,3
2019,2019-03-01,"3077,35",1,Marzo,3
2019,2019-02-28,"3072,01",28,Febrero,2
2019,2019-02-27,"3095,29",27,Febrero,2
2019,2019-02-26,"3101,41",26,Febrero,2
2019,2019-02-25,"3110,29",25,Febrero,2
2019,2019-02-24,"3110,29",24,Febrero,2
2019,2019-02-23,"3110,29",23,Febrero,2
2019,2019-02-22,"3119,42",22,Febrero,2
2019,2019-02-21,"3112,18",21,Febrero,2
2019,2019-02-20,"3118,36",20,Febrero,2
2019,2019-02-19,"3141,4",19,Febrero,2
2019,2019-02-18,"3141,4",18,Febrero,2
2019,2019-02-17,"3141,4",17,Febrero,2
2019,2019-02-16,"3141,4",16,Febrero,2
2019,2019-02-15,"3155,27",15,Febrero,2
2019,2019-02-14,"3135,56",14,Febrero,2
2019,2019-02-13,"3131,1",13,Febrero,2
2019,2019-02-12,"3132,61",12,Febrero,2
2019,2019-02-11,"3115,94",11,Febrero,2
2019,2019-02-10,"3115,94",10,Febrero,2
2019,2019-02-09,"3115,94",9,Febrero,2
2019,2019-02-08,"3110,46",8,Febrero,2
2019,2019-02-07,"3108,54",7,Febrero,2
2019,2019-02-06,"3094,05",6,Febrero,2
2019,2019-02-05,"3089,4",5,Febrero,2
2019,2019-02-04,"3102,61",4,Febrero,2
2019,2019-02-03,"3102,61",3,Febrero,2
2019,2019-02-02,"3102,61",2,Febrero,2
2019,2019-02-01,"3115,7",1,Febrero,2
2019,2019-01-31,"3163,46",31,Enero,1
2019,2019-01-30,"3157,52",30,Enero,1
2019,2019-01-29,"3167,86",29,Enero,1
2019,2019-01-28,"3150,58",28,Enero,1
2019,2019-01-27,"3150,58",27,Enero,1
2019,2019-01-26,"3150,58",26,Enero,1
2019,2019-01-25,"3160,52",25,Enero,1
2019,2019-01-24,"3146,14",24,Enero,1
2019,2019-01-23,"3136,59",23,Enero,1
2019,2019-01-22,"3120,56",22,Enero,1
2019,2019-01-21,"3120,56",21,Enero,1
2019,2019-01-20,"3120,56",20,Enero,1
2019,2019-01-19,"3120,56",19,Enero,1
2019,2019-01-18,"3140,19",18,Enero,1
2019,2019-01-17,"3124,96",17,Enero,1
2019,2019-01-16,"3137,66",16,Enero,1
2019,2019-01-15,"3143,22",15,Enero,1
2019,2019-01-14,"3151,49",14,Enero,1
2019,2019-01-13,"3151,49",13,Enero,1
2019,2019-01-12,"3151,49",12,Enero,1
2019,2019-01-11,"3136,49",11,Enero,1
2019,2019-01-10,"3128,07",10,Enero,1
2019,2019-01-09,"3164,75",9,Enero,1
2019,2019-01-08,"3208,56",8,Enero,1
2019,2019-01-07,"3208,56",7,Enero,1
2019,2019-01-06,"3208,56",6,Enero,1
2019,2019-01-05,"3208,56",5,Enero,1
2019,2019-01-04,"3241,2",4,Enero,1
2019,2019-01-03,"3250,01",3,Enero,1
2019,2019-01-02,"3249,75",2,Enero,1
2019,2019-01-01,"3249,75",1,Enero,1
2018,2018-12-31,"3249,75",31,Diciembre,12
2018,2018-12-30,"3249,75",30,Diciembre,12
2018,2018-12-29,"3249,75",29,Diciembre,12
2018,2018-12-28,"3275,01",28,Diciembre,12
2018,2018-12-27,"3289,69",27,Diciembre,12
2018,2018-12-26,"3285,51",26,Diciembre,12
2018,2018-12-25,"3285,51",25,Diciembre,12
2018,2018-12-24,"3285,34",24,Diciembre,12
2018,2018-12-23,"3285,34",23,Diciembre,12
2018,2018-12-22,"3285,34",22,Diciembre,12
2018,2018-12-21,"3246,86",21,Diciembre,12
2018,2018-12-20,"3216,55",20,Diciembre,12
2018,2018-12-19,"3198,45",19,Diciembre,12
2018,2018-12-18,"3188,66",18,Diciembre,12
2018,2018-12-17,"3196,3",17,Diciembre,12
2018,2018-12-16,"3196,3",16,Diciembre,12
2018,2018-12-15,"3196,3",15,Diciembre,12
2018,2018-12-14,"3178,4",14,Diciembre,12
2018,2018-12-13,"3169,36",13,Diciembre,12
2018,2018-12-12,"3184,7",12,Diciembre,12
2018,2018-12-11,"3176,12",11,Diciembre,12
2018,2018-12-10,"3153,29",10,Diciembre,12
2018,2018-12-09,"3153,29",9,Diciembre,12
2018,2018-12-08,"3153,29",8,Diciembre,12
2018,2018-12-07,"3187,86",7,Diciembre,12
2018,2018-12-06,"3162,29",6,Diciembre,12
2018,2018-12-05,"3174,11",5,Diciembre,12
2018,2018-12-04,"3196,15",4,Diciembre,12
2018,2018-12-03,"3235,27",3,Diciembre,12
2018,2018-12-02,"3235,27",2,Diciembre,12
2018,2018-12-01,"3235,27",1,Diciembre,12
2018,2018-11-30,"3240,02",30,Noviembre,11
2018,2018-11-29,"3274,47",29,Noviembre,11
2018,2018-11-28,"3250,56",28,Noviembre,11
2018,2018-11-27,"3240,65",27,Noviembre,11
2018,2018-11-26,"3223,95",26,Noviembre,11
2018,2018-11-25,"3223,95",25,Noviembre,11
2018,2018-11-24,"3223,95",24,Noviembre,11
2018,2018-11-23,"3196,26",23,Noviembre,11
2018,2018-11-22,"3196,26",22,Noviembre,11
2018,2018-11-21,"3189,51",21,Noviembre,11
2018,2018-11-20,"3178,81",20,Noviembre,11
2018,2018-11-19,"3173,59",19,Noviembre,11
2018,2018-11-18,"3173,59",18,Noviembre,11
2018,2018-11-17,"3173,59",17,Noviembre,11
2018,2018-11-16,"3198,29",16,Noviembre,11
2018,2018-11-15,"3194,7",15,Noviembre,11
2018,2018-11-14,"3197,2",14,Noviembre,11
2018,2018-11-13,"3176,89",13,Noviembre,11
2018,2018-11-12,"3176,89",12,Noviembre,11
2018,2018-11-11,"3176,89",11,Noviembre,11
2018,2018-11-10,"3176,89",10,Noviembre,11
2018,2018-11-09,"3145,39",9,Noviembre,11
2018,2018-11-08,"3140,25",8,Noviembre,11
2018,2018-11-07,"3154,55",7,Noviembre,11
2018,2018-11-06,"3177,57",6,Noviembre,11
2018,2018-11-05,"3177,57",5,Noviembre,11
2018,2018-11-04,"3177,57",4,Noviembre,11
2018,2018-11-03,"3177,57",3,Noviembre,11
2018,2018-11-02,"3193,8",2,Noviembre,11
2018,2018-11-01,"3219,85",1,Noviembre,11
2018,2018-10-31,"3202,44",31,Octubre,10
2018,2018-10-30,"3188,69",30,Octubre,10
2018,2018-10-29,"3185,26",29,Octubre,10
2018,2018-10-28,"3185,26",28,Octubre,10
2018,2018-10-27,"3185,26",27,Octubre,10
2018,2018-10-26,"3167,18",26,Octubre,10
2018,2018-10-25,"3149,7",25,Octubre,10
2018,2018-10-24,"3110,2",24,Octubre,10
2018,2018-10-23,"3087,58",23,Octubre,10
2018,2018-10-22,"3079,88",22,Octubre,10
2018,2018-10-21,"3079,88",21,Octubre,10
2018,2018-10-20,"3079,88",20,Octubre,10
2018,2018-10-19,"3088,47",19,Octubre,10
2018,2018-10-18,"3056,37",18,Octubre,10
2018,2018-10-17,"3055,93",17,Octubre,10
2018,2018-10-16,"3088,78",16,Octubre,10
2018,2018-10-15,"3088,78",15,Octubre,10
2018,2018-10-14,"3088,78",14,Octubre,10
2018,2018-10-13,"3088,78",13,Octubre,10
2018,2018-10-12,"3087,34",12,Octubre,10
2018,2018-10-11,"3090,3",11,Octubre,10
2018,2018-10-10,"3057,55",10,Octubre,10
2018,2018-10-09,"3031,31",9,Octubre,10
2018,2018-10-08,"3031,31",8,Octubre,10
2018,2018-10-07,"3031,31",7,Octubre,10
2018,2018-10-06,"3031,31",6,Octubre,10
2018,2018-10-05,"3028,16",5,Octubre,10
2018,2018-10-04,"3012,65",4,Octubre,10
2018,2018-10-03,"3005,5",3,Octubre,10
2018,2018-10-02,"2993,74",2,Octubre,10
2018,2018-10-01,"2972,18",1,Octubre,10
2018,2018-09-30,"2972,18",30,Septiembre,9
2018,2018-09-29,"2972,18",29,Septiembre,9
2018,2018-09-28,"2989,58",28,Septiembre,9
2018,2018-09-27,"3000,14",27,Septiembre,9
2018,2018-09-26,"3001,88",26,Septiembre,9
2018,2018-09-25,"2991,9",25,Septiembre,9
2018,2018-09-24,"3006,96",24,Septiembre,9
2018,2018-09-23,"3006,96",23,Septiembre,9
2018,2018-09-22,"3006,96",22,Septiembre,9
2018,2018-09-21,"3014,18",21,Septiembre,9
2018,2018-09-20,"3018,63",20,Septiembre,9
2018,2018-09-19,"3007,03",19,Septiembre,9
2018,2018-09-18,"3013,38",18,Septiembre,9
2018,2018-09-17,"3026,05",17,Septiembre,9
2018,2018-09-16,"3026,05",16,Septiembre,9
2018,2018-09-15,"3026,05",15,Septiembre,9
2018,2018-09-14,"3019,38",14,Septiembre,9
2018,2018-09-13,"3055,01",13,Septiembre,9
2018,2018-09-12,"3087,73",12,Septiembre,9
2018,2018-09-11,"3069,49",11,Septiembre,9
2018,2018-09-10,"3070,15",10,Septiembre,9
2018,2018-09-09,"3070,15",9,Septiembre,9
2018,2018-09-08,"3070,15",8,Septiembre,9
2018,2018-09-07,"3089,47",7,Septiembre,9
2018,2018-09-06,"3100,37",6,Septiembre,9
2018,2018-09-05,"3088,47",5,Septiembre,9
2018,2018-09-04,"3053,14",4,Septiembre,9
2018,2018-09-03,"3053,14",3,Septiembre,9
2018,2018-09-02,"3053,14",2,Septiembre,9
2018,2018-09-01,"3053,14",1,Septiembre,9
2018,2018-08-31,"3027,39",31,Agosto,8
2018,2018-08-30,"2999,57",30,Agosto,8
2018,2018-08-29,2966,29,Agosto,8
2018,2018-08-28,"2934,31",28,Agosto,8
2018,2018-08-27,"2958,45",27,Agosto,8
2018,2018-08-26,"2958,45",26,Agosto,8
2018,2018-08-25,"2958,45",25,Agosto,8
2018,2018-08-24,"2980,64",24,Agosto,8
2018,2018-08-23,"2965,45",23,Agosto,8
2018,2018-08-22,"2990,78",22,Agosto,8
2018,2018-08-21,"3024,02",21,Agosto,8
2018,2018-08-20,"3024,02",20,Agosto,8
2018,2018-08-19,"3024,02",19,Agosto,8
2018,2018-08-18,"3024,02",18,Agosto,8
2018,2018-08-17,"3019,55",17,Agosto,8
2018,2018-08-16,"3046,76",16,Agosto,8
2018,2018-08-15,"3002,66",15,Agosto,8
2018,2018-08-14,"2983,93",14,Agosto,8
2018,2018-08-13,"2940,95",13,Agosto,8
2018,2018-08-12,"2940,95",12,Agosto,8
2018,2018-08-11,"2940,95",11,Agosto,8
2018,2018-08-10,"2919,44",10,Agosto,8
2018,2018-08-09,"2908,9",9,Agosto,8
2018,2018-08-08,"2898,86",8,Agosto,8
2018,2018-08-07,"2898,86",7,Agosto,8
2018,2018-08-06,"2898,99",6,Agosto,8
2018,2018-08-05,"2898,99",5,Agosto,8
2018,2018-08-04,"2898,99",4,Agosto,8
2018,2018-08-03,"2904,9",3,Agosto,8
2018,2018-08-02,"2892,62",2,Agosto,8
2018,2018-08-01,"2886,8",1,Agosto,8
2018,2018-07-31,"2875,72",31,Julio,7
2018,2018-07-30,"2880,79",30,Julio,7
2018,2018-07-29,"2880,79",29,Julio,7
2018,2018-07-28,"2880,79",28,Julio,7
2018,2018-07-27,"2886,21",27,Julio,7
2018,2018-07-26,"2882,84",26,Julio,7
2018,2018-07-25,"2898,36",25,Julio,7
2018,2018-07-24,"2897,73",24,Julio,7
2018,2018-07-23,"2883,81",23,Julio,7
2018,2018-07-22,"2883,81",22,Julio,7
2018,2018-07-21,"2883,81",21,Julio,7
2018,2018-07-20,"2883,81",20,Julio,7
2018,2018-07-19,"2876,93",19,Julio,7
2018,2018-07-18,"2878,28",18,Julio,7
2018,2018-07-17,"2868,96",17,Julio,7
2018,2018-07-16,"2861,7",16,Julio,7
2018,2018-07-15,"2861,7",15,Julio,7
2018,2018-07-14,"2861,7",14,Julio,7
2018,2018-07-13,"2882,02",13,Julio,7
2018,2018-07-12,"2880,1",12,Julio,7
2018,2018-07-11,"2872,62",11,Julio,7
2018,2018-07-10,"2881,09",10,Julio,7
2018,2018-07-09,"2867,94",9,Julio,7
2018,2018-07-08,"2867,94",8,Julio,7
2018,2018-07-07,"2867,94",7,Julio,7
2018,2018-07-06,"2885,53",6,Julio,7
2018,2018-07-05,"2909,83",5,Julio,7
2018,2018-07-04,"2909,83",4,Julio,7
2018,2018-07-03,"2930,8",3,Julio,7
2018,2018-07-02,"2930,8",2,Julio,7
2018,2018-07-01,"2930,8",1,Julio,7
2018,2018-06-30,"2930,8",30,Junio,6
2018,2018-06-29,"2945,09",29,Junio,6
2018,2018-06-28,"2934,91",28,Junio,6
2018,2018-06-27,"2924,1",27,Junio,6
2018,2018-06-26,"2927,67",26,Junio,6
2018,2018-06-25,"2918,22",25,Junio,6
2018,2018-06-24,"2918,22",24,Junio,6
2018,2018-06-23,"2918,22",23,Junio,6
2018,2018-06-22,"2944,82",22,Junio,6
2018,2018-06-21,"2916,49",21,Junio,6
2018,2018-06-20,"2931,78",20,Junio,6
2018,2018-06-19,"2919,14",19,Junio,6
2018,2018-06-18,"2890,06",18,Junio,6
2018,2018-06-17,"2890,06",17,Junio,6
2018,2018-06-16,"2890,06",16,Junio,6
2018,2018-06-15,"2859,78",15,Junio,6
2018,2018-06-14,"2859,17",14,Junio,6
2018,2018-06-13,"2857,11",13,Junio,6
2018,2018-06-12,"2855,8",12,Junio,6
2018,2018-06-11,"2855,8",11,Junio,6
2018,2018-06-10,"2855,8",10,Junio,6
2018,2018-06-09,"2855,8",9,Junio,6
2018,2018-06-08,"2835,78",8,Junio,6
2018,2018-06-07,"2828,42",7,Junio,6
2018,2018-06-06,"2865,37",6,Junio,6
2018,2018-06-05,"2868,22",5,Junio,6
2018,2018-06-04,"2868,22",4,Junio,6
2018,2018-06-03,"2868,22",3,Junio,6
2018,2018-06-02,"2868,22",2,Junio,6
2018,2018-06-01,"2889,32",1,Junio,6
2018,2018-05-31,"2879,32",31,Mayo,5
2018,2018-05-30,"2893,82",30,Mayo,5
2018,2018-05-29,"2887,16",29,Mayo,5
2018,2018-05-28,"2887,16",28,Mayo,5
2018,2018-05-27,"2887,16",27,Mayo,5
2018,2018-05-26,"2887,16",26,Mayo,5
2018,2018-05-25,"2863,12",25,Mayo,5
2018,2018-05-24,"2863,24",24,Mayo,5
2018,2018-05-23,"2851,42",23,Mayo,5
2018,2018-05-22,"2897,37",22,Mayo,5
2018,2018-05-21,"2925,67",21,Mayo,5
2018,2018-05-20,"2925,67",20,Mayo,5
2018,2018-05-19,"2925,67",19,Mayo,5
2018,2018-05-18,"2886,23",18,Mayo,5
2018,2018-05-17,"2865,37",17,Mayo,5
2018,2018-05-16,"2889,87",16,Mayo,5
2018,2018-05-15,"2824,05",15,Mayo,5
2018,2018-05-14,"2824,05",14,Mayo,5
2018,2018-05-13,"2824,05",13,Mayo,5
2018,2018-05-12,"2824,05",12,Mayo,5
2018,2018-05-11,"2822,37",11,Mayo,5
2018,2018-05-10,"2859,51",10,Mayo,5
2018,2018-05-09,2866,9,Mayo,5
2018,2018-05-08,"2817,2",8,Mayo,5
2018,2018-05-07,"2843,41",7,Mayo,5
2018,2018-05-06,"2843,41",6,Mayo,5
2018,2018-05-05,"2843,41",5,Mayo,5
2018,2018-05-04,"2857,85",4,Mayo,5
2018,2018-05-03,"2831,99",3,Mayo,5
2018,2018-05-02,"2809,92",2,Mayo,5
2018,2018-05-01,"2809,92",1,Mayo,5
2018,2018-04-30,"2806,28",30,Abril,4
2018,2018-04-29,"2806,28",29,Abril,4
2018,2018-04-28,"2806,28",28,Abril,4
2018,2018-04-27,"2812,83",27,Abril,4
2018,2018-04-26,"2820,29",26,Abril,4
2018,2018-04-25,"2785,22",25,Abril,4
2018,2018-04-24,"2799,45",24,Abril,4
2018,2018-04-23,"2757,96",23,Abril,4
2018,2018-04-22,"2757,96",22,Abril,4
2018,2018-04-21,"2757,96",21,Abril,4
2018,2018-04-20,"2724,47",20,Abril,4
2018,2018-04-19,"2705,64",19,Abril,4
2018,2018-04-18,"2725,66",18,Abril,4
2018,2018-04-17,"2726,47",17,Abril,4
2018,2018-04-16,"2705,34",16,Abril,4
2018,2018-04-15,"2705,34",15,Abril,4
2018,2018-04-14,"2705,34",14,Abril,4
2018,2018-04-13,"2710,03",13,Abril,4
2018,2018-04-12,"2733,24",12,Abril,4
2018,2018-04-11,"2767,82",11,Abril,4
2018,2018-04-10,"2781,95",10,Abril,4
2018,2018-04-09,"2791,88",9,Abril,4
2018,2018-04-08,"2791,88",8,Abril,4
2018,2018-04-07,"2791,88",7,Abril,4
2018,2018-04-06,"2787,36",6,Abril,4
2018,2018-04-05,"2791,57",5,Abril,4
2018,2018-04-04,"2778,27",4,Abril,4
2018,2018-04-03,"2792,96",3,Abril,4
2018,2018-04-02,"2780,47",2,Abril,4
2018,2018-04-01,"2780,47",1,Abril,4
2018,2018-03-31,"2780,47",31,Marzo,3
2018,2018-03-30,"2780,47",30,Marzo,3
2018,2018-03-29,"2780,47",29,Marzo,3
2018,2018-03-28,"2780,04",28,Marzo,3
2018,2018-03-27,"2816,33",27,Marzo,3
2018,2018-03-26,"2849,01",26,Marzo,3
2018,2018-03-25,"2849,01",25,Marzo,3
2018,2018-03-24,"2849,01",24,Marzo,3
2018,2018-03-23,"2857,88",23,Marzo,3
2018,2018-03-22,"2850,69",22,Marzo,3
2018,2018-03-21,"2866,92",21,Marzo,3
2018,2018-03-20,"2852,48",20,Marzo,3
2018,2018-03-19,"2852,48",19,Marzo,3
2018,2018-03-18,"2852,48",18,Marzo,3
2018,2018-03-17,"2852,48",17,Marzo,3
2018,2018-03-16,"2850,04",16,Marzo,3
2018,2018-03-15,"2845,76",15,Marzo,3
2018,2018-03-14,"2848,38",14,Marzo,3
2018,2018-03-13,"2851,84",13,Marzo,3
2018,2018-03-12,"2866,93",12,Marzo,3
2018,2018-03-11,"2866,93",11,Marzo,3
2018,2018-03-10,"2866,93",10,Marzo,3
2018,2018-03-09,"2871,36",9,Marzo,3
2018,2018-03-08,"2858,88",8,Marzo,3
2018,2018-03-07,"2845,05",7,Marzo,3
2018,2018-03-06,"2859,09",6,Marzo,3
2018,2018-03-05,"2879,15",5,Marzo,3
2018,2018-03-04,"2879,15",4,Marzo,3
2018,2018-03-03,"2879,15",3,Marzo,3
2018,2018-03-02,"2879,05",2,Marzo,3
2018,2018-03-01,"2867,94",1,Marzo,3
2018,2018-02-28,"2855,93",28,Febrero,2
2018,2018-02-27,"2849,91",27,Febrero,2
2018,2018-02-26,"2849,59",26,Febrero,2
2018,2018-02-25,"2849,59",25,Febrero,2
2018,2018-02-24,"2849,59",24,Febrero,2
2018,2018-02-23,"2877,04",23,Febrero,2
2018,2018-02-22,"2877,94",22,Febrero,2
2018,2018-02-21,"2862,01",21,Febrero,2
2018,2018-02-20,"2853,16",20,Febrero,2
2018,2018-02-19,"2853,16",19,Febrero,2
2018,2018-02-18,"2853,16",18,Febrero,2
2018,2018-02-17,"2853,16",17,Febrero,2
2018,2018-02-16,"2851,74",16,Febrero,2
2018,2018-02-15,"2895,79",15,Febrero,2
2018,2018-02-14,"2904,71",14,Febrero,2
