,NIT,y,Ingresos de actividades ordinarias,Costo de ventas,Ganancia bruta,Otros ingresos,Gastos de ventas,Gastos de administración,Otros gastos,Otras ganancias (pérdidas),Ganancia (pérdida) por actividades de operación,Ingresos financieros,Costos financieros,Ganancia (pérdida) antes de impuestos,Ingreso (gasto) por impuestos,Ganancia (pérdida) procedente de operaciones continuadas,Ganancia (pérdida) procedente de operaciones discontinuadas,Ganancia (pérdida),_merge
2794,811001182.0,0,5772278.0,4400683.0,1371595.0,9234.0,435673.0,638638.0,35009.0,,271509.0,11862.0,47655.0,235716.0,78246.0,157470.0,,157470.0,both
2795,811001259.0,0,18639064.0,12526499.0,6112565.0,47953.0,1707141.0,2552679.0,139083.0,,1761615.0,146019.0,222235.0,1685399.0,717860.0,967539.0,,967539.0,both
2796,811001387.0,0,8596040.0,7330134.0,1265906.0,233905.0,,698331.0,209264.0,,592216.0,,,592216.0,,592216.0,,592216.0,both
2797,811001646.0,0,10867617.0,3934389.0,6933228.0,4630804.0,2215728.0,2028204.0,1872640.0,,5447460.0,,,5447460.0,1985548.0,3461912.0,,3461912.0,both
2798,811001713.0,0,12909986.0,10106051.0,2803935.0,462337.0,2142898.0,1114978.0,1410109.0,,-1401713.0,2850778.0,,1449065.0,492682.0,956383.0,,956383.0,both
2799,811001723.0,0,19573627.0,11920272.0,7653355.0,1170796.0,2248760.0,2646138.0,232202.0,0.0,3697051.0,56452.0,102090.0,3651413.0,1277029.0,2374384.0,0.0,2374384.0,both
2800,811001757.0,0,26789864.0,20494603.0,6295261.0,647940.0,312673.0,1963219.0,877218.0,,3790091.0,2967.0,631330.0,3161728.0,386320.0,2775408.0,,2775408.0,both
2801,811001852.0,0,91500.0,,91500.0,24509.0,,129726.0,,,-13717.0,,,-13717.0,,-13717.0,,-13717.0,both
2802,811001904.0,0,15396595.0,0.0,15396595.0,6534.0,0.0,14560738.0,5274.0,0.0,837117.0,44876.0,508600.0,373393.0,-682077.0,1055470.0,0.0,1055470.0,both
2803,811001985.0,0,6192889.0,3990892.0,2201997.0,71274.0,550403.0,1008142.0,203686.0,,511040.0,,110250.0,400790.0,196989.0,203801.0,,203801.0,both
2804,811002052.0,0,17161502.0,10301248.0,6860254.0,2728020.0,4518525.0,1207865.0,649741.0,,3212143.0,,,3212143.0,,3212143.0,,3212143.0,both
2805,811002062.0,0,3645366.0,2617001.0,1028365.0,115655.0,620743.0,970947.0,64757.0,29671.0,-482756.0,14104.0,38922.0,-507574.0,26872.0,-534446.0,,-534446.0,both
2806,811002185.0,0,1047624.0,,1047624.0,103077.0,,912817.0,52030.0,,185854.0,45547.0,57471.0,173930.0,30025.0,143905.0,,143905.0,both
2807,811002359.0,0,88332080.0,79351381.0,8980699.0,5158187.0,6482233.0,2377608.0,0.0,,5279045.0,,364629.0,4914416.0,1558617.0,3355799.0,,3355799.0,both
2808,811002545.0,0,21131293.0,19271576.0,1859717.0,248988.0,287185.0,1111657.0,1539.0,,708324.0,16335.0,19904.0,704755.0,106071.0,598684.0,,598684.0,both
2809,811002668.0,0,143195.0,116094.0,27101.0,3207.0,6383.0,70938.0,855.0,,-47868.0,,,-47868.0,2595.0,-50463.0,,-50463.0,both
2810,811002867.0,0,9317910.0,5847823.0,3470087.0,32775.0,187540.0,2485501.0,46902.0,0.0,782919.0,4208.0,128019.0,659108.0,0.0,659108.0,0.0,659108.0,both
2811,811002993.0,0,4013986.0,2779920.0,1234066.0,33724.0,110036.0,685437.0,,,472317.0,,29513.0,442804.0,72793.0,370011.0,,370011.0,both
2812,811003060.0,0,1770404.0,950770.0,819634.0,590537.0,126572.0,896697.0,0.0,0.0,386902.0,0.0,320166.0,66736.0,45680.0,21056.0,0.0,21056.0,both
2813,811003064.0,0,9239967.0,7618378.0,1621589.0,794.0,,1369628.0,2440.0,,250315.0,24237.0,37914.0,236638.0,76076.0,160562.0,,160562.0,both
2814,811003070.0,0,8123779.0,6345985.0,1777794.0,262543.0,523227.0,935403.0,,,581707.0,,281541.0,300166.0,106156.0,194010.0,,194010.0,both
2815,811003259.0,0,31747695.0,26034013.0,5713682.0,441013.0,1597597.0,3195521.0,416595.0,,944982.0,36337.0,346276.0,635043.0,293218.0,341825.0,,341825.0,both
2816,811003380.0,0,5548088.0,,5548088.0,74515.0,,2584856.0,73285.0,,2964462.0,,,2964462.0,1117614.0,1846848.0,,1846848.0,both
2817,811003604.0,0,88087507.0,75931022.0,12156485.0,336772.0,4405006.0,,1948901.0,,6139350.0,392229.0,,6531579.0,2476254.0,4055325.0,,4055325.0,both
2818,811003651.0,0,4795179.0,3873886.0,921293.0,227612.0,796382.0,86272.0,33926.0,,232325.0,,192523.0,39802.0,20212.0,19590.0,,19590.0,both
2819,811003799.0,0,5501999.0,4841353.0,660646.0,549337.0,0.0,391250.0,145451.0,0.0,673282.0,682.0,216897.0,457067.0,232594.0,224473.0,0.0,224473.0,both
2820,811003890.0,0,18136274.0,12870342.0,5265932.0,177819.0,407070.0,4380244.0,,,656437.0,379309.0,881320.0,154426.0,3141.0,151285.0,,151285.0,both
2821,811003895.0,0,13144082.0,9790022.0,3354060.0,261402.0,1009350.0,817656.0,86817.0,0.0,1701639.0,23413.0,1377410.0,347642.0,172505.0,175137.0,0.0,175137.0,both
2822,811003913.0,0,2861844.0,2393220.0,468624.0,70365.0,,313242.0,3635.0,,222112.0,974.0,165823.0,57263.0,13707.0,43556.0,,43556.0,both
2823,811004112.0,0,43708539.0,30888662.0,12819877.0,1011856.0,5146803.0,5033062.0,29116.0,,3622752.0,1093079.0,2106140.0,2609691.0,1132549.0,1477142.0,,1477142.0,both
2824,811004413.0,0,10162514.0,6559154.0,3603360.0,36597.0,1663478.0,561857.0,56711.0,,1357911.0,6623.0,43189.0,1321345.0,,1321345.0,,1321345.0,both
2825,811004511.0,0,0.0,,0.0,7359607.0,,1894903.0,113149.0,,5351555.0,,,5351555.0,1862748.0,3488807.0,,3488807.0,both
2826,811004518.0,0,1936414.0,898496.0,1037918.0,5575.0,614212.0,238742.0,33960.0,,156579.0,,56876.0,99703.0,50987.0,48716.0,,48716.0,both
2827,811004541.0,0,4278962.0,3422904.0,856058.0,10224.0,528562.0,230690.0,,,107030.0,14437.0,20994.0,100473.0,35363.0,65110.0,,65110.0,both
2828,811004550.0,0,16119631.0,12287670.0,3831961.0,113692.0,2572756.0,779328.0,1419501.0,,-825932.0,,,-825932.0,222625.0,-1048557.0,,-1048557.0,both
2829,811004708.0,0,2298466.0,1660182.0,638284.0,318198.0,43243.0,772499.0,,,140740.0,,150558.0,-9818.0,,-9818.0,,-9818.0,both
2830,811004715.0,0,7050796.0,5760617.0,1290179.0,205565.0,166263.0,941593.0,213519.0,,174369.0,,,174369.0,148675.0,25694.0,,25694.0,both
2831,811004721.0,0,7459477.0,5374717.0,2084760.0,366039.0,1292193.0,490220.0,,,668386.0,575316.0,467439.0,776263.0,268382.0,507881.0,,507881.0,both
2832,811004822.0,0,9389255.0,7994703.0,1394552.0,21284.0,,718575.0,131780.0,,565481.0,,79.0,565402.0,220426.0,344976.0,,344976.0,both
2833,811005042.0,0,10812210.0,8930366.0,1881844.0,53325.0,895385.0,773608.0,69108.0,0.0,197068.0,7885.0,83530.0,121423.0,38273.0,83150.0,0.0,83150.0,both
2834,811005058.0,0,22079166.0,19481488.0,2597678.0,6005.0,1321908.0,696312.0,87927.0,,497536.0,102297.0,334452.0,265381.0,53357.0,212024.0,,212024.0,both
2835,811005267.0,0,4537086.0,2835679.0,1701407.0,1690.0,2027484.0,330964.0,385918.0,,-1041269.0,60330.0,,-980939.0,,-980939.0,,-980939.0,both
2836,811005323.0,0,5463931.0,4693941.0,769990.0,23.0,203391.0,380755.0,20738.0,,165129.0,,,165129.0,,165129.0,,165129.0,both
2837,811005687.0,0,6206752.0,4773158.0,1433594.0,54142.0,1095787.0,,13.0,,391936.0,117926.0,11035.0,498827.0,160359.0,338468.0,,338468.0,both
2838,811005709.0,0,13657026.0,11949177.0,1707849.0,329432.0,485456.0,761738.0,316905.0,,473182.0,,,473182.0,90557.0,382625.0,,382625.0,both
2839,811005856.0,0,20184338.0,15379019.0,4805319.0,1359801.0,2078563.0,2586234.0,76.0,,1500247.0,220994.0,185718.0,1535523.0,545077.0,990446.0,,990446.0,both
2840,811005863.0,0,657655.0,447960.0,209695.0,75233.0,50212.0,472874.0,9740.0,5794.0,-242104.0,619.0,59395.0,-300880.0,368226.0,-669106.0,,-669106.0,both
2841,811006079.0,0,5604697.0,4039954.0,1564743.0,12014.0,530669.0,372337.0,297620.0,0.0,376131.0,0.0,0.0,376131.0,124023.0,252108.0,0.0,252108.0,both
2842,811006300.0,0,17347712.0,12317818.0,5029894.0,311419.0,1244313.0,1483451.0,14225.0,,2599324.0,7069.0,370801.0,2235592.0,962266.0,1273326.0,,1273326.0,both
2843,811006409.0,0,78828189.0,67623424.0,11204765.0,1891269.0,7060592.0,2221185.0,,,3814257.0,,2266090.0,1548167.0,363745.0,1184422.0,,1184422.0,both
2844,811006416.0,0,560000.0,,560000.0,11000.0,,416179.0,134485.0,,20336.0,,,20336.0,,20336.0,,20336.0,both
2845,811006648.0,0,11708291.0,10460467.0,1247824.0,33894.0,0.0,119324.0,0.0,222426.0,1384820.0,0.0,427453.0,957367.0,430042.0,527325.0,176976.0,704301.0,both
2846,811006706.0,0,21732107.0,19147655.0,2584452.0,460436.0,326048.0,962885.0,495987.0,,1259968.0,164310.0,302730.0,1121548.0,211180.0,910368.0,,910368.0,both
2847,811006765.0,0,34458425.0,27465709.0,6992716.0,2433524.0,3363972.0,2612117.0,465572.0,,2984579.0,,,2984579.0,838929.0,2145650.0,,2145650.0,both
2848,811006779.0,0,26851228.0,21323377.0,5527851.0,222149.0,462146.0,2716930.0,694162.0,,1876762.0,81802.0,976001.0,982563.0,1087932.0,-105369.0,,-105369.0,both
2849,811006789.0,0,87122483.0,72443569.0,14678914.0,3812353.0,12566011.0,2622590.0,2492754.0,,809912.0,5818.0,,815730.0,428833.0,386897.0,,386897.0,both
2850,811006840.0,0,13384028.0,8182226.0,5201802.0,0.0,3748955.0,346985.0,3254.0,,1102608.0,185536.0,287523.0,1000621.0,381039.0,619582.0,,619582.0,both
2851,811006928.0,0,15569474.0,12159182.0,3410292.0,751176.0,,1622968.0,13297.0,974694.0,3499897.0,962.0,1648843.0,1852016.0,334219.0,1517797.0,,1517797.0,both
2852,811006981.0,0,13222195.0,9544038.0,3678157.0,492185.0,1864572.0,1097408.0,148476.0,0.0,1059886.0,238514.0,1071508.0,226892.0,-154084.0,380976.0,0.0,380976.0,both
2853,811007204.0,0,12524125.0,6857268.0,5666857.0,60389.0,3552623.0,1593816.0,261447.0,,319360.0,,309872.0,9488.0,35215.0,-25727.0,,-25727.0,both
2854,811007250.0,0,0.0,0.0,0.0,41444.0,,59344.0,1120.0,,-19020.0,,,-19020.0,,-19020.0,,-19020.0,both
2855,811007288.0,0,13102843.0,10714970.0,2387873.0,97993.0,424158.0,1142121.0,85052.0,,834535.0,32469.0,722051.0,144953.0,108370.0,36583.0,,36583.0,both
2856,811007302.0,0,33211947.0,16504827.0,16707120.0,60742.0,3342027.0,1650323.0,1531173.0,,10244339.0,,,10244339.0,2599009.0,7645330.0,,7645330.0,both
2857,811007412.0,0,12643377.0,7596821.0,5046556.0,737004.0,223580.0,2554430.0,573368.0,,2432182.0,58667.0,,2490849.0,871254.0,1619595.0,,1619595.0,both
2858,811007420.0,0,336788.0,57499.0,279289.0,142673.0,,371375.0,19798.0,,30789.0,,,30789.0,,30789.0,,30789.0,both
2859,811007532.0,0,7511298.0,4375053.0,3136245.0,65121.0,1037234.0,915755.0,5043.0,,1243334.0,1313971.0,3008317.0,-451012.0,148624.0,-599636.0,0.0,-599636.0,both
2860,811007678.0,0,34070078.0,29027222.0,5042856.0,68534.0,,2423299.0,1369.0,,2686722.0,130197.0,1079339.0,1737580.0,653189.0,1084391.0,,1084391.0,both
2861,811007941.0,0,7764552.0,5606965.0,2157587.0,4073.0,873257.0,950367.0,1239.0,,336797.0,48722.0,25866.0,359653.0,123904.0,235749.0,,235749.0,both
2862,811008012.0,0,29814847.0,16905284.0,12909563.0,2990650.0,11002408.0,3119291.0,336758.0,,1441756.0,537237.0,913950.0,1065043.0,,1065043.0,,1065043.0,both
2863,811008033.0,0,2736626.0,,2736626.0,632125.0,,2444616.0,88547.0,,835588.0,24702.0,2728.0,857562.0,161945.0,695617.0,,695617.0,both
2864,811008092.0,0,3764078.0,2975575.0,788503.0,31686.0,387228.0,676038.0,304278.0,,-547355.0,,,-547355.0,,-547355.0,,-547355.0,both
2865,811008153.0,0,1502209.0,,1502209.0,95021.0,,1461449.0,57148.0,,78633.0,,28350.0,50283.0,,50283.0,,50283.0,both
2866,811008298.0,0,20261563.0,13502229.0,6759334.0,182682.0,4338742.0,326511.0,99093.0,22342.0,2200012.0,6218.0,1413591.0,792639.0,315512.0,477127.0,,477127.0,both
2867,811008383.0,0,31272988.0,15892809.0,15380179.0,199130.0,10059100.0,2029549.0,330956.0,,3159704.0,265820.0,858936.0,2566588.0,985058.0,1581530.0,,1581530.0,both
2868,811008489.0,0,37600079.0,36877027.0,723052.0,319943.0,593405.0,1413487.0,177006.0,,-1140903.0,1527407.0,293439.0,93065.0,78020.0,15045.0,,15045.0,both
2869,811008495.0,0,7618412.0,6255394.0,1363018.0,78881.0,,1736227.0,166981.0,,-461309.0,,,-461309.0,,-461309.0,,-461309.0,both
2870,811008644.0,0,15818843.0,13639480.0,2179363.0,6062.0,,1936899.0,,,248526.0,,90813.0,157713.0,70235.0,87478.0,,87478.0,both
2871,811008778.0,0,23461343.0,18670349.0,4790994.0,275703.0,2270870.0,1959080.0,481963.0,,354784.0,,,354784.0,194764.0,160020.0,,160020.0,both
2872,811008792.0,0,2313045.0,1899765.0,413280.0,45723.0,0.0,287837.0,80943.0,,90223.0,105.0,19337.0,70991.0,24777.0,46214.0,0.0,46214.0,both
2873,811008976.0,0,0.0,0.0,0.0,5652843.0,121018.0,0.0,972402.0,0.0,4559423.0,0.0,25.0,4559398.0,490346.0,4069052.0,0.0,4069052.0,both
2874,811009005.0,0,13287466.0,9258772.0,4028694.0,216249.0,393382.0,1602359.0,,,2249202.0,,909155.0,1340047.0,580881.0,759166.0,,759166.0,both
2875,811009178.0,0,9999083.0,5903038.0,4096045.0,12330.0,2566725.0,778750.0,48287.0,-83263.0,631350.0,15493.0,41046.0,605797.0,194564.0,411233.0,0.0,411233.0,both
2876,811009358.0,0,17551126.0,10759219.0,6791907.0,1026867.0,3345987.0,2367271.0,170384.0,,1935132.0,191751.0,1359935.0,766948.0,326507.0,440441.0,,440441.0,both
2877,811009359.0,0,34506380.0,18840368.0,15666012.0,15490.0,12409355.0,2227123.0,61700.0,,983324.0,7827.0,413816.0,577335.0,300099.0,277236.0,,277236.0,both
2878,811009385.0,0,210582.0,,210582.0,6.0,,285501.0,56765.0,,-131678.0,186.0,61217.0,-192709.0,31301.0,-224010.0,,-224010.0,both
2879,811009393.0,0,37005377.0,22517608.0,14487769.0,1126739.0,5499863.0,3428467.0,4087183.0,,2598995.0,,,2598995.0,1566693.0,1032302.0,,1032302.0,both
2880,811009418.0,0,2583832.0,2011008.0,572824.0,139682.0,357868.0,486537.0,101292.0,,-233191.0,,42428.0,-275619.0,-78789.0,-196830.0,,-196830.0,both
2881,811009427.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6266.0,8804.0,-2538.0,0.0,-2538.0,0.0,-2538.0,both
2882,811009452.0,0,6145375.0,2416504.0,3728871.0,34702.0,492329.0,2664686.0,55267.0,,551291.0,8894.0,156980.0,403205.0,269563.0,133642.0,,133642.0,both
2883,811009524.0,0,21883200.0,19456923.0,2426277.0,0.0,,1888746.0,,,537531.0,,97821.0,439710.0,145104.0,294606.0,,294606.0,both
2884,811009579.0,0,7306215.0,5365285.0,1940930.0,45032.0,0.0,1043266.0,0.0,0.0,942696.0,0.0,76669.0,866027.0,309792.0,556235.0,0.0,556235.0,both
2885,811009636.0,0,24458697.0,21286378.0,3172319.0,73346.0,1310593.0,508803.0,2071944.0,0.0,-645675.0,0.0,0.0,-645675.0,35061.0,-680736.0,,-680736.0,both
2886,811009716.0,0,20029857.0,16908177.0,3121680.0,51876.0,1196823.0,712023.0,,-130520.0,1134190.0,,584253.0,549937.0,42297.0,507640.0,,507640.0,both
2887,811009734.0,0,283413.0,10760.0,272653.0,1757341.0,,2188197.0,220243.0,,-378446.0,,,-378446.0,,-378446.0,,-378446.0,both
2888,811009751.0,0,1507962.0,1094233.0,413729.0,7191.0,19897.0,362062.0,35222.0,,3739.0,,18256.0,-14517.0,,-14517.0,,-14517.0,both
2889,811009988.0,0,14553976.0,8810192.0,5743784.0,61968.0,2989267.0,1304311.0,126946.0,,1385228.0,,449249.0,935979.0,372660.0,563319.0,,563319.0,both
2890,811010040.0,0,9016173.0,6315415.0,2700758.0,201874.0,1025427.0,489232.0,1181129.0,,206844.0,,,206844.0,181240.0,25604.0,,25604.0,both
2891,811010139.0,0,13959106.0,8915000.0,5044106.0,532877.0,1175383.0,3878380.0,25782.0,0.0,497438.0,379797.0,874650.0,2585.0,169471.0,-166886.0,,-166886.0,both
2892,811010141.0,0,10722766.0,9055605.0,1667161.0,424925.0,538406.0,661149.0,,,892531.0,,613968.0,278563.0,108718.0,169845.0,,169845.0,both
2893,811010401.0,0,22383310.0,19649228.0,2734082.0,5532.0,0.0,1820482.0,688347.0,,230785.0,,,230785.0,46182.0,184603.0,,184603.0,both
2894,811010477.0,0,11098295.0,6901056.0,4197239.0,502817.0,,2636728.0,,,2063328.0,111193.0,785509.0,1389012.0,511631.0,877381.0,,877381.0,both
2895,811010568.0,0,13533439.0,8605009.0,4928430.0,78886.0,391551.0,2306049.0,43373.0,0.0,2266343.0,0.0,758232.0,1508111.0,502740.0,1005371.0,0.0,1005371.0,both
2896,811010589.0,0,1048782.0,941354.0,107428.0,0.0,0.0,226017.0,61515.0,0.0,-180104.0,29865.0,,-150239.0,,-150239.0,,-150239.0,both
2897,811010679.0,0,26004452.0,22557933.0,3446519.0,512252.0,1497646.0,987438.0,129094.0,,1344593.0,255766.0,477639.0,1122720.0,407638.0,715082.0,,715082.0,both
2898,811010705.0,0,17295093.0,13803270.0,3491823.0,33065.0,1223002.0,815449.0,288218.0,,1198219.0,86271.0,1017328.0,267162.0,126296.0,140866.0,,140866.0,both
2899,811010817.0,0,4771313.0,2506588.0,2264725.0,23721.0,,1665680.0,3968.0,,618798.0,73823.0,51331.0,641290.0,,641290.0,,641290.0,both
2900,811010839.0,0,4744776.0,2435146.0,2309630.0,24328.0,797001.0,,13014.0,,1523943.0,60999.0,15946.0,1568996.0,522064.0,1046932.0,,1046932.0,both
2901,811010872.0,0,6509057.0,3832500.0,2676557.0,12790.0,1526193.0,560529.0,16946.0,0.0,585679.0,0.0,99458.0,486221.0,172841.0,313380.0,0.0,313380.0,both
2902,811010978.0,0,10684673.0,7539593.0,3145080.0,148507.0,1776475.0,910741.0,40074.0,,566297.0,2648.0,407173.0,161772.0,60000.0,101772.0,,101772.0,both
2903,811011057.0,0,3663641.0,3154590.0,509051.0,197134.0,330313.0,447600.0,23950.0,,-95678.0,2859.0,48988.0,-141807.0,47638.0,-189445.0,,-189445.0,both
2904,811011194.0,0,21635419.0,16028380.0,5607039.0,100928.0,1709837.0,2185738.0,286361.0,,1526031.0,15664.0,,1541695.0,558298.0,983397.0,,983397.0,both
2905,811011232.0,0,6458848.0,4983039.0,1475809.0,52195.0,418503.0,656619.0,2969.0,0.0,449913.0,0.0,381024.0,68889.0,46940.0,21949.0,0.0,21949.0,both
2906,811011335.0,0,0.0,0.0,0.0,0.0,0.0,8583.0,7860.0,0.0,-16443.0,0.0,0.0,-16443.0,0.0,-16443.0,0.0,-16443.0,both
2907,811011426.0,0,15713967.0,8899487.0,6814480.0,157470.0,3471367.0,1886084.0,479531.0,,1134968.0,23941.0,311627.0,847282.0,-22776.0,870058.0,,870058.0,both
2908,811011467.0,0,10521999.0,9478895.0,1043104.0,1225398.0,,1042838.0,52374.0,,1173290.0,8743.0,28561.0,1153472.0,198478.0,954994.0,,954994.0,both
2909,811011704.0,0,10389824.0,9374856.0,1014968.0,34483.0,141800.0,389520.0,92278.0,,425853.0,,,425853.0,147906.0,277947.0,,277947.0,both
2910,811011777.0,0,1638166.0,,1638166.0,1067988.0,,547567.0,680.0,-4873452.0,-2715545.0,2800.0,,-2712745.0,131881.0,-2844626.0,,-2844626.0,both
2911,811011956.0,0,15080723.0,165711.0,14915012.0,75867.0,13114955.0,1726984.0,157674.0,,-8734.0,5397.0,52746.0,-56083.0,-200493.0,144410.0,,144410.0,both
2912,811012106.0,0,26370979.0,13320281.0,13050698.0,1374036.0,,5627473.0,4229109.0,,4568152.0,4591564.0,3458587.0,5701129.0,2059425.0,3641704.0,,3641704.0,both
2913,811012258.0,0,40948151.0,35284890.0,5663261.0,1486265.0,6633722.0,35759.0,253329.0,,226716.0,2641.0,,229357.0,109820.0,119537.0,,119537.0,both
2914,811012427.0,0,53487008.0,43433269.0,10053739.0,156478.0,6995094.0,2173396.0,10814.0,,1030913.0,87170.0,432779.0,685304.0,272212.0,413092.0,,413092.0,both
2915,811012440.0,0,1966563.0,12845.0,1953718.0,46789.0,305140.0,1594681.0,32874.0,,67812.0,47725.0,95320.0,20217.0,64218.0,-44001.0,,-44001.0,both
2916,811012453.0,0,4159038.0,2806930.0,1352108.0,34545.0,343502.0,503477.0,300534.0,-12039.0,227101.0,5406.0,,232507.0,91228.0,141279.0,,141279.0,both
2917,811012461.0,0,7703485.0,5482790.0,2220695.0,155607.0,761730.0,846327.0,403432.0,,364813.0,8904.0,313425.0,60292.0,291085.0,-230793.0,,-230793.0,both
2918,811012661.0,0,21235829.0,18303186.0,2932643.0,136372.0,1466568.0,895766.0,159437.0,,547244.0,860.0,329661.0,218443.0,144105.0,74338.0,,74338.0,both
2919,811012760.0,0,1129372.0,,1129372.0,39053.0,,1023029.0,103006.0,90335.0,132725.0,,436.0,132289.0,48351.0,83938.0,,83938.0,both
2920,811012777.0,0,0.0,0.0,0.0,3357559.0,0.0,176267.0,159736.0,0.0,3021556.0,288972.0,0.0,3310528.0,412984.0,2897544.0,0.0,2897544.0,both
2921,811012875.0,0,9448475.0,5113347.0,4335128.0,168078.0,4063096.0,2003728.0,261979.0,,-1825597.0,,31207.0,-1856804.0,-566075.0,-1290729.0,,-1290729.0,both
2922,811012912.0,0,16778500.0,11631958.0,5146542.0,173802.0,2432197.0,1092102.0,18223.0,,1777822.0,73725.0,512564.0,1338983.0,476971.0,862012.0,,862012.0,both
2923,811013035.0,0,2542056.0,637661.0,1904395.0,95138.0,,1513126.0,35105.0,549724.0,1001026.0,,375924.0,625102.0,249072.0,376030.0,,376030.0,both
2924,811013065.0,0,40741109.0,16638384.0,24102725.0,4439524.0,9869135.0,17487462.0,2192362.0,0.0,-1006710.0,1835620.0,0.0,828910.0,-4013893.0,4842803.0,0.0,4842803.0,both
2925,811013082.0,0,9949572.0,8924586.0,1024986.0,318985.0,569200.0,676571.0,,,98200.0,,354113.0,-255913.0,,-255913.0,,-255913.0,both
2926,811013096.0,0,27792916.0,21429207.0,6363709.0,455875.0,2682276.0,2291150.0,836655.0,,1009503.0,18.0,800583.0,208938.0,91668.0,117270.0,,117270.0,both
2927,811013231.0,0,9241745.0,7158922.0,2082823.0,125189.0,1069545.0,890824.0,106687.0,,140956.0,32749.0,219076.0,-45371.0,18977.0,-64348.0,,-64348.0,both
2928,811013293.0,0,7644307.0,5051828.0,2592479.0,145772.0,966904.0,1068960.0,184361.0,,518026.0,12417.0,113698.0,416745.0,166953.0,249792.0,,249792.0,both
2929,811013715.0,0,13565294.0,9801809.0,3763485.0,49409.0,1895468.0,1049463.0,109248.0,,758715.0,34818.0,364418.0,429115.0,156856.0,272259.0,,272259.0,both
2930,811013736.0,0,2985205.0,1556515.0,1428690.0,14235.0,588481.0,403230.0,145064.0,,306150.0,,,306150.0,79454.0,226696.0,,226696.0,both
2931,811013741.0,0,2130687.0,1672543.0,458144.0,948.0,,269512.0,12940.0,,176640.0,,,176640.0,60058.0,116582.0,,116582.0,both
2932,811013802.0,0,6418515.0,4724090.0,1694425.0,312666.0,881604.0,947843.0,355092.0,,-177448.0,,,-177448.0,,-177448.0,,-177448.0,both
2933,811013823.0,0,5689994.0,4599344.0,1090650.0,220.0,,848122.0,,,242748.0,,,242748.0,,242748.0,,242748.0,both
2934,811013860.0,0,1019264.0,,1019264.0,12157.0,,982508.0,2461.0,,46452.0,207.0,15829.0,30830.0,12419.0,18411.0,,18411.0,both
2935,811013992.0,0,27905226.0,21048583.0,6856643.0,5561328.0,,2137832.0,6468455.0,-202424.0,3609260.0,76809.0,1833867.0,1852202.0,823625.0,1028577.0,,1028577.0,both
2936,811014232.0,0,9981949.0,7532864.0,2449085.0,119536.0,844429.0,824964.0,6054.0,,893174.0,,648447.0,244727.0,91586.0,153141.0,,153141.0,both
2937,811014293.0,0,4575354.0,459776.0,4115578.0,138860.0,4175171.0,0.0,21989.0,,57278.0,0.0,79220.0,-21942.0,101235.0,-123177.0,,-123177.0,both
2938,811014417.0,0,934212.0,710001.0,224211.0,0.0,85678.0,229780.0,,,-91247.0,,17576.0,-108823.0,,-108823.0,,-108823.0,both
2939,811014849.0,0,25471821.0,18732335.0,6739486.0,481608.0,327238.0,2161833.0,622187.0,,4109836.0,,2425872.0,1683964.0,927683.0,756281.0,,756281.0,both
2940,811014901.0,0,7853097.0,,7853097.0,294.0,,139041.0,17435.0,,7696915.0,,77409.0,7619506.0,27828.0,7591678.0,,7591678.0,both
2941,811015052.0,0,1867706.0,1183267.0,684439.0,426396.0,0.0,733508.0,0.0,0.0,377327.0,0.0,441672.0,-64345.0,0.0,-64345.0,0.0,-64345.0,both
2942,811015091.0,0,2618373.0,1961079.0,657294.0,3625.0,,420532.0,100767.0,344574.0,484194.0,,,484194.0,100344.0,383850.0,,383850.0,both
2943,811015158.0,0,46436609.0,39762835.0,6673774.0,166297.0,233.0,4824468.0,248700.0,,1766670.0,,,1766670.0,248267.0,1518403.0,,1518403.0,both
2944,811015370.0,0,22530312.0,19180637.0,3349675.0,169297.0,3651734.0,1127840.0,242414.0,,-1503016.0,208572.0,498335.0,-1792779.0,91917.0,-1884696.0,,-1884696.0,both
2945,811015437.0,0,4182179.0,3232759.0,949420.0,0.0,0.0,720378.0,106234.0,0.0,122808.0,0.0,0.0,122808.0,41755.0,81053.0,0.0,81053.0,both
2946,811015441.0,0,15730553.0,6723184.0,9007369.0,544528.0,1151644.0,4475330.0,1804384.0,0.0,2120539.0,220292.0,87585.0,2253246.0,1158411.0,1094835.0,0.0,1094835.0,both
2947,811015511.0,0,71902521.0,51812496.0,20090025.0,658394.0,13941221.0,3204138.0,76316.0,0.0,3526744.0,43988.0,1672642.0,1898090.0,720784.0,1177306.0,0.0,1177306.0,both
2948,811015643.0,0,9831734.0,6865849.0,2965885.0,15367.0,0.0,624095.0,148149.0,0.0,2209008.0,1006.0,351345.0,1858669.0,493823.0,1364846.0,0.0,1364846.0,both
2949,811015828.0,0,5880542.0,4903779.0,976763.0,42222.0,,557153.0,22088.0,,439744.0,,40539.0,399205.0,144113.0,255092.0,,255092.0,both
2950,811016211.0,0,58482474.0,43728633.0,14753841.0,148304.0,8684026.0,2734119.0,60012.0,,3423988.0,1013075.0,1959172.0,2477891.0,927157.0,1550734.0,,1550734.0,both
2951,811016261.0,0,19670754.0,17545765.0,2124989.0,844055.0,701843.0,1427727.0,633276.0,,206198.0,,,206198.0,,206198.0,-86119.0,120079.0,both
