,Ganancia bruta,Ganancia (pérdida),Ingresos de actividades ordinarias,Costo de ventas,Patrimonio total,Total pasivos,Total de activos,Ganancias acumuladas,Pasivos corrientes totales,Activos corrientes totales,event,Sector
1582,2307257.0,176782.0,7692561.0,5385304.0,4536119.0,19199974.0,23736093.0,111410.0,11849289.0,7743344.0,1.0,C
1583,4986629.666666667,1447794.3333333333,19019480.0,14032850.333333334,5103625.333333333,4077254.3333333335,9180879.666666666,4637403.333333333,2933966.6666666665,8706354.0,0.0,M
1584,1331551.6666666667,215145.0,11868424.0,10536872.333333334,4514623.666666667,4457647.0,8972270.666666666,4402123.666666667,4457647.0,5572259.666666667,0.0,F
1585,0.0,1837996.3333333333,0.0,0.0,8750457.333333334,43408.333333333336,8793865.666666666,4924282.333333333,43408.333333333336,4291794.666666667,0.0,N
1586,2171233.333333333,202874.0,10932043.333333334,8760810.0,888290.6666666666,2131829.6666666665,3020120.333333333,781792.0,1364821.0,1391826.0,0.0,C
1587,4821430.333333333,1473751.3333333333,11891672.0,7070241.666666667,5801782.0,3187245.6666666665,8989027.666666666,4621293.0,2861130.6666666665,6973351.666666667,0.0,C
1588,1767223.6666666667,126536.33333333331,15268888.666666666,13501665.0,5246356.333333333,5037010.666666667,10283367.0,1796875.3333333333,4108408.6666666665,5680715.333333333,0.0,C
1589,882546.0,172986.33333333334,3334509.0,2451963.0,5020339.333333333,4099646.6666666665,9119986.0,2990884.0,624197.0,690766.6666666666,0.0,G
1590,1548895.3333333333,136489.0,7473143.0,5924247.666666667,12674739.0,10564188.666666666,23238927.666666668,1291931.6666666667,2266876.6666666665,3189082.6666666665,0.0,A
1591,1420993.6666666667,145974.66666666666,4286894.0,2865900.333333333,6253389.666666667,1505079.3333333333,7758469.0,3525744.6666666665,531726.0,2142449.6666666665,0.0,G
1592,1565989.3333333333,145586.0,6221348.0,4655358.666666667,931101.3333333334,1047531.3333333334,1978632.6666666667,781101.3333333334,621960.3333333334,1585297.6666666667,0.0,G
1593,3677553.3333333335,671113.0,6475066.333333333,2797513.0,5899680.666666667,5039262.0,10938942.666666666,5066368.666666667,4758702.333333333,7779828.666666667,0.0,H
1594,4705275.0,1274277.3333333333,16126238.0,11420963.0,3488943.6666666665,6481715.0,9970658.666666666,2821557.0,4266950.0,7285370.333333333,0.0,H
1595,719958.6666666666,334508.0,12559776.666666666,11839818.0,1620466.6666666667,2276186.6666666665,3896653.3333333335,1619466.6666666667,2276186.6666666665,3892153.3333333335,0.0,C
1596,886836.6666666666,153810.33333333334,9007870.333333334,8121033.666666667,3501943.333333333,3838958.0,7340901.333333333,3201943.333333333,3621611.0,3470177.0,0.0,G
1597,3677894.0,421406.6666666667,23225615.0,19547721.0,9151512.333333334,4517815.0,13669327.333333334,5765558.333333333,3322709.0,7966410.666666667,0.0,G
1598,7353138.0,1547650.0,48072448.0,40719310.0,1807727.0,20868527.0,22676254.0,1367414.0,19503372.0,9583694.0,1.0,C
1599,47620689.66666666,2741625.333333333,53318643.333333336,5697953.666666667,20220912.0,11872973.0,32093885.0,14096773.0,5387093.0,27948287.33333333,0.0,F
1600,1681056.6666666667,770024.0,10353864.0,8672807.333333334,4739679.333333333,1360533.3333333333,6100212.666666667,4375427.0,1199518.0,4600757.333333333,0.0,C
1601,849497.6666666666,284035.6666666667,5787725.0,4938227.333333333,2291690.333333333,1902852.3333333333,4194542.666666667,1967781.0,1823941.3333333333,2694570.333333333,0.0,C
1602,190764.66666666663,-41794.66666666666,190764.66666666663,0.0,2600868.6666666665,385070.0,2985938.6666666665,2468868.6666666665,48946.333333333336,70651.66666666667,0.0,L
1603,2200467.0,50048.333333333336,7496762.666666667,5296295.666666667,6505554.0,2638031.333333333,9143585.333333334,3859648.6666666665,1356805.6666666667,2885648.0,0.0,C
1604,780382.3333333334,555583.3333333334,1432739.0,652356.6666666666,3339790.0,4925053.0,8264843.0,2122790.0,4619746.666666667,3178955.333333333,0.0,A
1605,2014959.3333333333,426040.6666666667,11952887.333333334,9937928.0,3466037.0,727719.6666666666,4193756.6666666665,3230277.0,727719.6666666666,3610735.3333333335,0.0,N
1606,5772107.666666667,953825.6666666666,5772107.666666667,0.0,4492575.666666667,7374888.0,11867463.666666666,2497667.0,4028562.0,11511946.666666666,0.0,H
1607,34072.666666666664,290172.0,34072.666666666664,,7396190.333333333,1079027.3333333333,8475217.666666666,290172.0,391896.6666666667,7074184.666666667,0.0,L
1608,3200436.6666666665,1140191.3333333333,12703979.333333334,9503542.666666666,4265739.666666667,2350346.333333333,6616086.0,3144846.333333333,1646629.3333333333,3200255.6666666665,0.0,I
1609,1543672.6666666667,622208.3333333334,18730698.0,17187025.333333332,13635202.333333334,22846040.666666668,36481243.0,9485587.333333334,3428174.0,7124686.0,0.0,R
1610,7090065.666666667,1028546.0,36180174.66666666,29090109.0,11516249.666666666,32681580.33333333,44197830.0,7246942.666666667,13317297.0,31945331.0,0.0,C
1611,349389.3333333333,32268.0,407901.3333333333,87768.0,5221155.666666667,333387.0,5554542.666666667,2157963.6666666665,332503.6666666667,418965.0,0.0,L
1612,5045037.666666667,468435.3333333333,15895909.0,10850871.333333334,5008730.666666667,6069528.0,11078258.666666666,4247432.666666667,5936566.0,8537207.333333334,0.0,C
1613,1751915.6666666667,185259.0,1751915.6666666667,,22395853.33333333,16483129.333333334,38878982.66666666,17861190.666666668,900382.3333333334,1722215.3333333333,0.0,L
1614,3381564.6666666665,899325.0,20497182.0,17115617.333333332,5391669.0,2224162.0,7615831.0,4085482.6666666665,2224162.0,6668942.0,0.0,G
1615,19870510.666666668,1075449.0,21377461.666666668,1506951.0,25703899.33333333,20979145.0,46683044.333333336,20242087.33333333,9954082.666666666,5847765.0,0.0,R
1616,6710328.666666667,1156264.6666666667,15419897.666666666,8709569.0,7437704.333333333,7483200.666666667,14920905.0,5109773.666666667,2786020.333333333,7854042.0,0.0,N
1617,581301.6666666666,71885.66666666667,1508763.3333333333,927461.6666666666,10665336.0,9826088.0,20491424.0,9353159.0,210468.3333333333,309061.3333333333,0.0,A
1618,139084.0,-158632.0,139084.0,,8793933.333333334,969149.0,9763082.333333334,7094428.333333333,128367.0,72727.33333333333,0.0,I
1619,2259578.333333333,30185.0,32741608.666666668,30482030.33333333,1080049.3333333333,5325912.0,6405961.333333333,665327.3333333334,4117447.3333333335,4862511.333333333,0.0,N
1620,16416.0,-3103.6666666666665,16416.0,0.0,117894.66666666669,23011.33333333333,140906.0,-182105.3333333333,18488.666666666668,47093.0,0.0,C
1621,909599.3333333334,187536.0,7091781.333333333,6182182.0,1920644.0,565635.0,2486279.0,1678573.0,481607.0,801141.6666666666,0.0,G
1622,1618585.6666666667,403582.0,3216236.333333333,1597650.6666666667,32852478.33333333,4594312.0,37446790.333333336,30794843.5,658477.6666666666,1321072.0,0.0,I
1623,714570.6666666666,167782.33333333334,5603317.0,4888746.333333333,1166907.0,255170.0,1422077.0,1109336.6666666667,255170.0,1323613.6666666667,0.0,G
1624,903625.0,131986.33333333334,6785938.333333333,5882313.333333333,15964557.333333334,3699965.6666666665,19664523.0,985790.3333333334,3175047.333333333,4504119.333333333,0.0,C
1625,680110.6666666666,-764811.3333333334,680110.6666666666,0.0,20069912.666666668,18190642.33333333,38260555.0,19442782.666666668,915276.3333333334,499370.6666666667,0.0,I
1626,1815605.6666666667,-593717.6666666666,21669264.33333333,19853658.666666668,5645143.0,8598989.0,14244132.0,3431442.0,3982326.6666666665,4068281.3333333335,0.0,A
1627,-2048.333333333333,353112.3333333333,7638177.333333333,7640225.666666667,4762540.333333333,1756737.0,6519277.333333333,3578623.6666666665,1333760.0,4718164.333333333,0.0,F
1628,931134.6666666666,146803.0,996408.3333333334,65273.66666666666,10157199.333333334,979424.3333333334,11136623.666666666,9656626.0,96700.66666666669,947196.6666666666,0.0,L
1629,633884.3333333334,81684.0,2706220.333333333,2072336.0,1345253.6666666667,7974080.0,9319333.666666666,1160308.0,6957099.0,7824031.666666667,0.0,G
1630,763644.3333333334,43017.333333333336,8341445.0,7577800.666666667,504555.6666666667,2084376.3333333333,2588932.0,178070.66666666666,2067064.0,2255914.333333333,0.0,N
1631,19913998.33333333,20216985.0,19913998.33333333,,250265685.3333333,24243450.33333333,274509135.6666667,242886567.66666663,23135683.33333333,63257331.0,0.0,K
1632,17938707.666666668,1083262.3333333333,146788544.33333334,128849836.66666669,49085986.66666666,60621430.333333336,109707417.0,8153622.0,59366470.66666666,58530621.66666666,0.0,G
1633,1493241.3333333333,638925.0,6599860.0,5106618.666666667,3847618.6666666665,3094234.6666666665,6941853.333333333,3697618.6666666665,2181115.0,5941948.0,0.0,F
1634,7190589.0,613329.0,32323218.0,25132629.0,5066573.666666667,4783327.0,9849900.666666666,3798520.6666666665,3718050.3333333335,4612383.333333333,0.0,G
1635,7081118.666666667,473685.0,7081118.666666667,,1793046.6666666667,20489593.33333333,22282640.0,1724351.6666666667,7183657.666666667,9712615.666666666,0.0,L
1636,751796.6666666666,-10834.666666666666,11155353.333333334,10403556.666666666,460132.0,2481262.0,2941394.0,367622.0,1929673.0,2941394.0,0.0,N
1637,7640067.333333333,593901.3333333334,18533209.666666668,10893142.333333334,3732524.3333333335,4550705.333333333,8283229.666666667,3593293.6666666665,4371208.333333333,6562696.0,0.0,G
1638,5182400.666666667,2022046.0,17488256.333333332,12305855.666666666,14537792.333333334,1101735.0,15639527.333333334,13907792.333333334,1101735.0,13555147.0,0.0,G
1639,4018236.6666666665,1158654.6666666667,16938388.666666668,12920152.0,4788438.0,7151390.333333333,11939828.333333334,2562985.0,4556695.333333333,9187775.666666666,0.0,F
1640,7628022.666666667,2146031.333333333,27735133.0,20107110.33333333,13360906.0,15032203.333333334,28393109.33333333,11798291.0,8621144.0,25349965.0,0.0,Q
1641,1330265.0,154390.33333333334,5918442.333333333,4588177.333333333,669765.0,3296414.333333333,3966179.3333333335,-39258.0,2569124.333333333,3627632.6666666665,0.0,G
1642,1036759.6666666666,149151.0,6149742.0,5112982.333333333,2539999.0,2611510.6666666665,5151509.666666667,1665753.3333333333,2611510.6666666665,4571569.666666667,0.0,D
1643,1159921.0,283909.3333333333,7159633.666666667,5999712.666666667,2370882.0,3089590.0,5460472.0,2055871.0,973458.3333333334,3576533.333333333,0.0,G
1644,3009890.6666666665,-270707.6666666667,14062972.0,11053081.333333334,1991134.6666666667,2099312.333333333,4090447.0,1169503.6666666667,1106680.0,1674188.0,0.0,C
1645,1612198.0,-508884.0,16093594.0,14481396.0,6760334.0,25248145.0,32008479.0,778316.0,13136732.0,13820827.0,1.0,F
1646,11326461.0,36644.333333333336,42828873.66666666,31502412.666666668,14250642.333333334,33566679.0,47817321.333333336,6969772.0,16323778.0,23174733.0,0.0,G
1647,5246795.0,-65392.0,10918874.0,5672079.0,1188063.0,3725984.0,4914047.0,317484.0,3630266.0,4666496.0,1.0,G
1648,3078562.6666666665,129737.66666666669,4989461.333333333,1910898.6666666667,8465044.0,1298977.6666666667,9764021.666666666,494530.0,1111372.0,9077982.666666666,0.0,G
1649,1854299.0,314207.0,1854299.0,0.0,7663090.0,5395884.666666667,13058974.666666666,7000938.666666667,1261430.3333333333,874336.6666666666,0.0,L
1650,1071343.0,99615.66666666669,18058022.33333333,16986679.333333332,4046526.0,11352336.0,15398862.0,864859.0,8428249.0,13909573.333333334,0.0,Q
1651,0.0,0.0,0.0,0.0,5615981.0,4896513.666666667,10512494.666666666,5613905.0,2132302.6666666665,738543.6666666666,0.0,L
1652,4804145.0,614493.0,15088289.333333334,10284144.333333334,8297403.666666667,9540201.666666666,17837605.333333332,3028433.333333333,5484856.333333333,13441459.333333334,0.0,C
1653,480133.6666666667,4236.333333333333,480133.6666666667,0.0,3602602.0,7350004.666666667,10952606.666666666,1117840.0,4772976.0,2832231.6666666665,0.0,M
1654,12562756.666666666,80094.0,56168679.0,43605922.333333336,12023146.333333334,29139108.33333333,41162254.66666666,-297254.3333333333,9830060.333333334,22699248.666666668,0.0,G
1655,3869605.3333333335,1164730.3333333333,14992137.666666666,11122532.333333334,10694768.0,2952447.0,13647215.0,2895321.333333333,2543622.0,11965853.333333334,0.0,C
1656,16556133.333333334,3577197.6666666665,123584561.0,107028427.66666669,36689118.0,44478594.66666666,81167712.66666667,3577197.333333333,26772127.666666668,20321937.666666668,0.0,C
1657,4831197.333333333,827885.0,30713812.33333333,25882615.0,12506853.333333334,16739518.333333334,29246371.666666668,11524782.666666666,4572624.333333333,17070605.333333332,0.0,F
1658,3953198.6666666665,719661.3333333334,16650346.333333334,12697147.666666666,16799997.333333332,7611404.666666667,24411402.0,3258540.333333333,5881155.666666667,24270749.33333333,0.0,G
1659,1661336.3333333333,500346.0,10650866.666666666,8989530.333333334,6072896.0,4587678.0,10660574.0,3723692.3333333335,4587678.0,10659761.0,0.0,G
1660,6526693.0,1337083.6666666667,32259277.666666668,25732584.666666668,13985837.0,10609132.333333334,24594969.33333333,7194806.666666667,5733550.333333333,14254825.333333334,0.0,F
1661,1658630.6666666667,273089.3333333333,22615945.33333333,20957314.666666668,1726190.6666666667,1950364.0,3676554.6666666665,1648190.6666666667,1950364.0,3491434.0,0.0,N
1662,3134042.333333333,380626.0,14017555.333333334,10883513.0,35049575.333333336,1071470.6666666667,36121046.0,4791808.666666667,238670.3333333333,10106006.666666666,0.0,F
1663,4845425.333333333,80180.33333333333,7450541.333333333,2605116.0,917393.3333333334,1229599.0,2146992.333333333,837078.3333333334,925164.0,1725725.6666666667,0.0,N
1664,7284745.0,1007030.3333333334,31334198.0,24049453.0,14966362.666666666,8659859.0,23626221.666666668,1053891.3333333333,8540122.333333334,18419988.0,0.0,C
1665,79962.66666666667,-27206.0,79962.66666666667,0.0,2429847.6666666665,77380.66666666667,2507228.333333333,-231811.0,69195.66666666667,1498988.3333333333,0.0,L
1666,969272.0,270800.0,969272.0,0.0,17518123.0,14323172.0,31841295.0,15727438.0,1803867.0,2516574.0,1.0,L
1667,1322521.6666666667,187843.3333333333,10296579.333333334,8974057.666666666,2904323.0,3572299.333333333,6476622.333333333,2291783.6666666665,2536549.0,4830005.0,0.0,F
1668,6184158.0,1177984.3333333333,11511278.666666666,5327120.666666667,9083104.0,8839414.333333334,17922518.333333332,4786652.666666667,8826832.0,15569231.333333334,0.0,G
1669,11273648.333333334,8609615.666666666,13670953.666666666,2397305.333333333,245247357.66666663,15703380.0,260950737.66666663,236365344.66666663,1922780.3333333333,8668986.666666666,0.0,K
1670,158229.33333333334,-9234.0,158229.33333333334,,-85359.33333333333,142277.33333333334,56918.0,-108997.66666666669,142277.33333333334,15719.333333333334,0.0,I
1671,730835.0,202638.3333333333,730835.0,,25927121.0,2597924.0,28525045.0,23947866.33333333,2548188.333333333,6455038.666666667,0.0,L
1672,16299830.333333334,1512079.3333333333,105519689.66666669,89219859.33333333,19609147.666666668,37879061.0,57488208.66666666,13829924.0,21076311.0,24850919.666666668,0.0,G
1673,382035.3333333333,466926.0,382035.3333333333,0.0,6870433.0,5329799.333333333,12200232.333333334,805430.6666666666,1305654.6666666667,742900.3333333334,0.0,L
1674,0.0,-3243.0,0.0,0.0,502482.3333333333,12225600.666666666,12728083.0,258289.3333333333,48320.0,16022.333333333334,0.0,G
1675,4188515.6666666665,529600.6666666666,6810239.666666667,3932586.0,10458579.333333334,1206224.0,11664803.333333334,6046188.333333333,283171.0,3131059.0,0.0,F
1676,687750.3333333334,83500.0,5348740.333333333,4660990.0,6347334.666666667,3504856.333333333,9852191.0,4172440.6666666665,1146302.6666666667,1698251.3333333333,0.0,A
1677,47006.66666666666,75140.66666666667,47006.66666666666,,13284255.0,6578266.333333333,19862521.33333333,2210153.0,20940.0,31969.0,0.0,L
1678,1515545.0,118381.33333333331,10821921.333333334,9306376.333333334,559520.0,760323.3333333334,1319843.3333333333,425461.6666666667,748549.6666666666,1274205.6666666667,0.0,G
1679,6472996.666666667,891794.0,12003436.333333334,5530439.666666667,3996403.6666666665,3011733.0,7008136.666666667,2352930.333333333,1995293.3333333333,4476560.666666667,0.0,M
1680,4237677.0,-31630.0,5440922.333333333,1203245.3333333333,59122.66666666666,11842404.0,11901526.666666666,-60501.66666666666,8643245.333333334,10656660.0,0.0,I
1681,881141.0,162873.33333333334,958080.3333333334,115409.0,7566579.0,3934926.6666666665,11501505.666666666,2742880.333333333,2483870.0,3400712.6666666665,0.0,M
1682,1459499.3333333333,165469.0,3159223.0,1699723.6666666667,7278305.666666667,1808217.3333333333,9086523.0,2843671.6666666665,848262.0,2677309.0,0.0,A
1683,3306579.6666666665,24283.0,21772819.666666668,18466240.0,1247947.0,8801853.333333334,10049800.333333334,588174.3333333334,8591991.666666666,9148209.333333334,0.0,G
1684,22405421.0,1810426.0,153856622.33333334,131451201.33333331,55019503.66666666,95828622.0,150848125.66666666,8933697.0,66224651.0,58596503.0,0.0,C
1685,1377062.3333333333,191323.0,5731803.0,4354740.666666667,1636439.3333333333,874306.0,2510745.333333333,1439606.0,836540.0,1809062.6666666667,0.0,G
1686,1379414.0,-151649.33333333334,2006802.0,627388.0,3073371.0,5183217.333333333,8256588.333333333,1429261.3333333333,298335.6666666667,5413008.666666667,0.0,G
1687,2175168.6666666665,168864.0,17468866.333333332,15293697.666666666,18905501.0,6583168.0,25488669.0,6497751.0,3995462.6666666665,3639261.3333333335,0.0,G
1688,1636041.0,344118.6666666667,1636041.0,,16604648.0,1944617.6666666667,18549265.666666668,16420482.0,257206.0,1342108.6666666667,0.0,L
1689,5594981.333333333,494660.0,14137957.666666666,8542976.333333334,9887481.0,5792925.333333333,15680406.333333334,8987481.0,2559080.6666666665,7209236.666666667,0.0,F
1690,1685482.3333333333,213016.66666666663,6364399.333333333,4678917.0,1559009.3333333333,3265739.6666666665,4824749.0,1257033.6666666667,3172870.0,3479130.333333333,0.0,F
1691,11202700.0,-19204021.0,47691054.0,36488354.0,1663494.0,41148940.0,42812434.0,-3209731.0,12261852.0,39248230.0,1.0,I
1692,12421248.333333334,663860.3333333334,71615100.0,59193851.66666666,22407281.33333333,45277180.333333336,67684461.66666667,3576543.333333333,45277180.333333336,66397536.66666666,0.0,G
1693,8826081.333333334,1907221.3333333333,32174254.33333333,23348173.0,13176323.666666666,13049284.666666666,26225608.33333333,10566495.333333334,13049284.666666666,17660216.333333332,0.0,G
1694,4956081.666666667,358743.6666666667,16081300.0,11125218.333333334,10376846.333333334,17389999.0,27766845.33333333,3564320.0,10616805.666666666,20759109.666666668,0.0,C
1695,1523436.6666666667,323004.0,1763108.0,239671.3333333333,9958632.666666666,524060.6666666667,10482693.333333334,7058907.0,524060.6666666667,1951674.3333333333,0.0,L
1696,63649.333333333336,46189.0,63649.333333333336,,3973994.0,2087561.0,6061555.0,-1212066.6666666667,5636.0,37424.0,0.0,L
1697,938.6666666666666,56729.0,938.6666666666666,,3751235.0,2341924.6666666665,6093159.666666667,-1209015.3333333333,248.33333333333331,19466.33333333333,0.0,L
1698,0.0,-575365.3333333334,0.0,0.0,3500849.0,1960897.0,5461746.0,-1095489.6666666667,81.33333333333333,13128.0,0.0,L
1699,63584.0,42843.333333333336,63584.0,,4075258.6666666665,1999629.0,6074887.666666667,-1255646.3333333333,7984.666666666667,41545.66666666666,0.0,L
1700,42366.333333333336,68338.66666666667,42366.333333333336,,3942184.3333333335,2071508.0,6013692.333333333,-1001964.3333333334,2088.0,37161.0,0.0,L
1701,2904367.0,834944.0,2904367.0,0.0,9855990.666666666,16674572.333333334,26530563.0,7243140.666666667,3635894.3333333335,3323334.6666666665,0.0,L
1702,1242966.6666666667,74348.66666666667,7825233.333333333,6582266.666666667,1032290.3333333334,2041807.3333333333,3074097.6666666665,335737.3333333333,927249.3333333334,1147441.6666666667,0.0,G
1703,3432760.6666666665,2304253.0,3432760.6666666665,,5023031.666666667,3368045.333333333,8391077.0,1720904.3333333333,767696.0,1203253.3333333333,0.0,N
1704,3143653.6666666665,1018503.0,3995703.0,852049.3333333334,76896494.0,10649974.0,87546468.0,76623943.0,9439684.333333334,5694042.666666667,0.0,A
1705,167271.33333333334,-208594.0,211984.0,67069.0,5418924.0,650859.3333333334,6069783.333333333,2661251.333333333,313011.3333333333,331980.3333333333,0.0,L
1706,2196538.0,680548.0,2196538.0,,10105145.666666666,5783615.333333333,15888761.0,5720772.666666667,973379.6666666666,10436587.333333334,0.0,L
1707,1419713.0,381501.6666666667,8069273.666666667,6649560.666666667,2921074.6666666665,4700094.333333333,7621169.0,2409205.0,3067516.0,5183801.666666667,0.0,C
1708,2216670.6666666665,354043.6666666667,2306985.333333333,135472.0,9636559.0,3388362.0,13024921.0,8785584.0,989830.3333333334,1843070.6666666667,0.0,L
1709,4182347.3333333335,425006.6666666667,6957395.333333333,2775048.0,1792432.0,599391.0,2391823.0,1754149.0,599391.0,2191575.333333333,0.0,F
1710,95706.0,6851.333333333333,95706.0,0.0,14305202.0,2748616.6666666665,17053818.666666668,10146525.0,2748616.6666666665,9842758.666666666,0.0,K
1711,6034961.333333333,771091.6666666666,22478913.33333333,16443952.0,7034449.0,10511142.0,17545591.0,4553466.666666667,5706830.0,12569867.333333334,0.0,M
1712,2312765.0,348959.6666666667,6729723.0,4416958.0,1198399.0,3813903.6666666665,5012302.666666667,1014655.0,3314464.6666666665,3649065.0,0.0,C
1713,4528083.0,427674.6666666667,8999584.0,4471501.0,8488986.0,2922376.0,11411362.0,4814312.666666667,2922376.0,10982039.333333334,0.0,G
1714,1912972.3333333333,473121.6666666667,2313092.333333333,400120.0,8386843.0,20160054.0,28546897.0,473121.6666666667,18762984.0,28512114.0,0.0,H
1715,2099772.0,27546.0,6701808.0,4602036.0,669975.0,5796635.0,6466610.0,306761.0,3518873.0,3999190.0,1.0,M
1716,10953.0,1188343.0,167648.0,156695.0,7697312.666666667,5455178.666666667,13152491.333333334,6722312.666666667,1981631.0,5915426.333333333,0.0,L
1717,6926795.333333333,129500.0,14676985.666666666,7750190.333333333,6534368.666666667,8099517.0,14633885.666666666,2064659.3333333333,2278606.6666666665,2050742.0,0.0,C
1718,1991671.6666666667,443089.0,7462067.333333333,5470395.666666667,5256308.0,6618328.333333333,11874636.333333334,1788071.0,3652423.6666666665,3790533.0,0.0,F
1719,1921107.3333333333,766717.0,24624348.33333333,22703241.0,19270056.0,13418361.333333334,32688417.33333333,12256477.333333334,9917034.666666666,25201595.33333333,0.0,F
1720,4997364.0,322590.0,8600296.0,3602932.0,2041431.0,3405154.333333333,5446585.333333333,1527288.0,1330789.6666666667,3298173.333333333,0.0,C
1721,562900.0,-7180.333333333333,672858.6666666666,109958.66666666669,1515774.6666666667,8544697.0,10060471.666666666,488456.0,1280104.3333333333,2437477.333333333,0.0,L
1722,3686316.0,996884.3333333334,14891535.0,11205219.0,17808523.333333332,18752164.0,36560687.333333336,996884.3333333334,18288055.33333333,14959560.333333334,0.0,G
1723,1599901.3333333333,358072.6666666667,24547259.666666668,22947358.33333333,1980416.0,3523418.0,5503834.0,1832494.0,3523418.0,5256039.0,0.0,G
1724,19950952.666666668,1135675.6666666667,67078906.0,47127953.333333336,6287653.0,43206821.66666666,49494474.66666666,2599847.333333333,32376602.666666668,39349837.0,0.0,G
1725,5706034.333333333,259483.66666666663,15972350.666666666,10266316.333333334,6215133.333333333,12578850.0,18793983.33333333,3961803.6666666665,4992106.666666667,11824451.666666666,0.0,G
1726,27410473.666666668,3024244.6666666665,101862055.33333331,74451581.66666667,51655557.0,51145692.0,102801249.0,31930727.0,24027142.0,53745814.333333336,0.0,G
1727,3069325.6666666665,-12322.0,8314604.666666667,5245279.0,1703242.0,4968682.0,6671924.0,455334.3333333333,3342854.0,4671108.0,0.0,M
1728,4880783.0,3910569.0,5864906.333333333,984123.3333333334,82752694.66666667,40783030.66666666,123535725.33333331,3910569.0,35579684.0,101351411.33333331,0.0,H
1729,417364.6666666667,297548.6666666667,4988371.666666667,4571007.0,1729645.6666666667,560856.0,2290501.6666666665,1347950.0,424119.3333333333,1202490.3333333333,0.0,F
1730,4616338.0,2160573.6666666665,59437800.333333336,54821462.333333336,6111511.666666667,10846490.666666666,16958002.333333332,5906622.666666667,10846490.666666666,16487701.666666666,0.0,N
1731,1584278.0,102629.0,12075855.333333334,10491577.333333334,426178.6666666667,1849543.6666666667,2275722.333333333,324178.6666666667,1660566.0,1331514.6666666667,0.0,G
1732,622906.6666666666,191712.66666666663,6693906.333333333,6070999.666666667,938940.6666666666,422506.6666666667,1361447.3333333333,764009.0,422506.6666666667,1275337.6666666667,0.0,N
1733,1167592.0,84090.0,5281592.0,4114000.0,2660743.0,4149817.0,6810560.0,84090.0,1009908.0,6214404.0,1.0,F
1734,1467435.6666666667,143391.66666666666,7526582.333333333,6059146.666666667,383391.3333333333,1383258.6666666667,1766650.0,-806762.3333333334,1378054.0,1552560.6666666667,0.0,G
1735,3290443.0,2519914.0,7204363.0,5870880.0,1640172.0,7367745.666666667,9007917.666666666,844765.6666666666,6715887.666666667,7144133.333333333,0.0,G
1736,226041.0,5045.0,284935.0,58894.0,267949.0,1476349.0,1744298.0,-212631.0,189634.0,438985.0,1.0,H
1737,3067639.333333333,278189.0,22584701.0,19517061.666666668,3086982.6666666665,2850169.333333333,5937152.0,814845.6666666666,1430410.6666666667,412695.3333333333,0.0,G
1738,2733416.333333333,808627.3333333334,9631440.666666666,6898024.333333333,6212457.333333333,7807044.0,14019501.333333334,5983537.666666667,3389377.0,7818324.333333333,0.0,C
1739,3023341.0,542420.0,10772971.666666666,7749630.666666667,3578570.333333333,4283824.333333333,7862394.666666667,2399840.6666666665,2974523.0,6424386.333333333,0.0,F
1740,2789114.0,-285136.3333333333,6879046.0,4089932.0,2183990.6666666665,5369666.666666667,7553657.333333333,-509961.6666666667,5317629.333333333,7349992.666666667,0.0,G
1741,5711373.666666667,1195685.0,17016338.0,11304964.333333334,8862249.333333334,149364870.0,158227119.33333334,5047872.0,18351988.33333333,70224522.66666667,0.0,F
1742,2907994.6666666665,180759.66666666663,8596647.666666666,5688653.0,7708032.0,8783317.333333334,16491349.333333334,1067126.0,4721939.0,5950637.0,0.0,F
1743,14594026.333333334,1840203.0,17423072.0,2829045.6666666665,36819907.0,22944188.33333333,59764095.333333336,16532877.666666666,5116440.333333333,4876663.0,0.0,I
1744,15918040.0,1783448.6666666667,24654264.666666668,8736224.666666666,4272593.333333333,4373154.0,8645747.333333334,2255458.333333333,4079575.6666666665,8094587.666666667,0.0,G
1745,9263733.333333334,596674.6666666666,26473374.33333333,17209641.0,10583948.0,7693147.333333333,18277095.33333333,7519954.0,5844589.666666667,11525786.666666666,0.0,C
1746,1124478.6666666667,128261.66666666669,6392117.0,5267638.333333333,2853094.6666666665,6674586.0,9527680.666666666,27442.666666666668,2013989.6666666667,2852905.333333333,0.0,G
1747,3884578.3333333335,146025.33333333334,3884578.3333333335,,990847.6666666666,827786.3333333334,1818634.0,142127.66666666666,561652.3333333334,1178795.6666666667,0.0,R
1748,6172541.333333333,1457753.0,13557289.0,11077121.5,6039986.333333333,9572791.333333334,15612777.666666666,4115483.0,4744289.333333333,11542088.333333334,0.0,F
1749,5851272.666666667,469346.3333333333,9098715.666666666,3247443.0,5459432.0,4311442.333333333,9770874.333333334,5429432.0,3993010.6666666665,3618279.0,0.0,S
1750,2060337.0,669469.0,2060337.0,0.0,4187633.6666666665,12996880.0,17184513.666666668,2426845.6666666665,9453347.666666666,2241778.0,0.0,L
1751,1069499.0,-180149.66666666663,5126951.666666667,4057452.6666666665,12805034.666666666,13964138.666666666,26769173.33333333,-637355.3333333334,9601135.0,1608365.3333333333,0.0,A
1752,1580147.0,74581.66666666667,5986977.666666667,4406830.666666667,879538.0,4694836.0,5574374.0,847918.0,2167969.333333333,2763126.0,0.0,J
