price,genre,new_release,subtitled
13.666250015907405,Action,Yes,yes
20.529050964796692,Action,Yes,no
15.359530363034926,Action,Yes,yes
16.709287716564187,Action,Yes,no
20.773570347608395,Action,Yes,no
25.28661201899011,Action,Yes,yes
21.043160144857374,Action,Yes,no
11.890638922517802,Action,Yes,yes
18.00657827658194,Action,Yes,yes
15.40616018216995,Action,Yes,yes
23.865246738022403,Action,Yes,no
11.174190552829625,Action,No,yes
13.426528188569645,Action,No,yes
13.008426721706753,Action,No,yes
16.623252709627632,Action,No,yes
15.772766002114118,Action,No,no
10.854707662701424,Action,No,no
20.4818690940235,Action,No,yes
10.189003909265695,Action,No,no
12.106784892334753,Action,No,yes
11.358359670324434,Action,No,no
11.278344093351135,Action,No,yes
7.607440778144501,Action,No,yes
14.911676030083711,Action,No,no
12.427598894998024,Action,No,no
14.404738722459792,Action,No,no
12.389666479409701,Action,No,yes
12.923476390952128,Action,No,yes
23.26440203849092,Action,No,yes
9.65768822051033,Action,No,yes
10.772007517986001,Action,No,no
4.7271771378072565,Action,No,no
10.092587448386581,Action,No,no
23.466974708150573,Action,No,yes
18.605824586905342,Action,No,no
15.338515421260727,Action,No,yes
10.78869254481039,Action,No,no
14.8517266350574,Action,No,yes
19.82711748333327,Action,No,no
8.902756797228745,Action,No,yes
15.521588192864188,Action,No,no
16.623194902424384,Action,No,yes
18.806141910827492,Action,No,yes
9.774937407898856,Action,No,yes
14.69401841672619,Action,No,no
19.654973790679374,Action,No,yes
8.209203118071617,Action,No,yes
12.811612881980508,Action,No,yes
8.39771856017524,Action,No,yes
11.609872873810964,Action,No,no
14.809636312767047,Action,No,yes
12.79605032407421,Action,No,yes
10.10175888822404,Action,No,yes
13.991833116898633,Action,No,no
18.662292555136684,Action,No,yes
11.585485624907633,Action,No,yes
8.822080461651598,Action,No,yes
13.559559965065262,Action,No,no
6.063881712656549,Action,No,no
10.96647703355816,Action,No,yes
14.973623633204781,Action,No,yes
8.0509429702924,Action,No,yes
11.1494332292656,Action,No,no
17.508501380648433,Action,No,yes
11.545183338739529,Action,No,yes
19.11612647602903,Action,No,yes
14.301552943490387,Action,No,no
6.527444724779756,Action,No,no
9.196453922768212,Action,No,yes
15.409382074747226,Action,No,yes
16.28640125562717,Action,No,yes
13.87286467991245,Action,No,no
16.590724878644153,Action,No,no
13.38907035147886,Action,No,no
5.710178146974435,Action,No,yes
15.169678443560908,Action,No,yes
13.161301897938472,Action,No,no
15.404485815936392,Action,No,yes
12.475221215080634,Action,No,no
16.00759041188836,Action,No,yes
13.359380908422759,Action,No,yes
10.795988953929673,Action,No,yes
12.286789763300005,Action,No,yes
14.458423865937236,Action,No,yes
15.218311143892656,Action,No,yes
21.33637901294307,Action,No,no
16.564751349541222,Action,No,yes
9.074172817177047,Action,No,yes
12.301329842977323,Action,No,yes
13.602785163748587,Action,No,yes
13.521025142220726,Action,No,yes
11.518519612529156,Action,No,no
6.415487874646325,Action,No,yes
7.6732040654907845,Action,No,yes
18.810342987089157,Action,No,yes
15.414152008410458,Action,No,no
11.521853494844995,Action,No,yes
16.62037604213309,Action,No,yes
13.847983821583824,Action,No,no
13.443171603672559,Action,No,no
10.513277430373984,Action,No,no
14.206640234383569,Action,No,no
17.259920242646785,Action,No,yes
17.533073029146053,Action,No,yes
17.04376425708465,Action,No,yes
14.842850521665973,Action,No,no
9.044864007981836,Action,No,yes
10.614015435234506,Action,No,yes
15.160119884807976,Action,No,yes
18.728740942872484,Action,No,no
13.208472416640229,Action,No,yes
13.86175219724833,Action,No,no
12.812772297335787,Action,No,yes
2.4199539988392615,Action,No,yes
6.577722671513057,Action,No,no
17.21198383133113,Action,No,no
15.01894601541835,Action,No,no
7.643953454486327,Action,No,no
14.340966590578068,Action,No,yes
5.93083309497592,Action,No,yes
8.72658748354897,Action,No,yes
13.006541269092033,Action,No,no
14.81319483988243,Action,No,yes
10.627255077205808,Action,No,yes
10.773286330441595,Action,No,yes
15.718611333896751,Action,No,no
14.537093450956258,Action,No,no
8.26530557603365,Action,No,no
18.495813351062466,Action,No,yes
13.865406146216873,Action,No,yes
9.382942429125471,Action,No,no
10.597613755004396,Action,No,no
10.32356056410151,Action,No,yes
16.955733556664114,Action,No,yes
9.157556700736837,Action,No,no
14.919810267490377,Action,No,no
12.766114255408132,Action,No,yes
8.28384700465864,Action,No,no
15.079416763850567,Action,No,no
9.34643351375535,Action,No,yes
7.375422920691034,Action,No,yes
12.571393772485402,Action,No,yes
12.365515513661105,Action,No,no
19.40953636865362,Action,No,yes
7.396287686392955,Action,No,no
10.61561305026246,Action,No,no
16.76560073785572,Action,No,no
21.603989544300553,Action,No,no
14.51159916436181,Action,No,yes
13.9618731310593,Action,No,no
15.247812383477564,Action,No,yes
10.75019606329415,Action,No,no
9.903077235870654,Action,No,yes
19.571527582979748,Action,No,no
11.602643521270766,Action,No,no
19.086908777782263,Action,No,yes
14.645776268934132,Action,No,yes
10.104681195622737,Action,No,no
8.235854959260482,Action,No,yes
7.88432809664387,Action,No,yes
8.16287014439565,Action,No,no
21.765683926981243,Horror,Yes,yes
27.402390333487347,Horror,Yes,yes
19.42418741848322,Horror,Yes,yes
21.19239175238183,Horror,Yes,no
20.995486509937386,Horror,Yes,yes
29.520350700289494,Horror,Yes,no
19.782397577601277,Horror,Yes,yes
24.027878421290684,Horror,Yes,yes
17.80462309269501,Horror,Yes,no
24.60262598030659,Horror,Yes,no
29.41849483875378,Horror,Yes,no
26.530596147117613,Horror,Yes,no
24.3899973011531,Horror,Yes,yes
25.644839629326736,Horror,Yes,yes
22.316392835700352,Horror,Yes,yes
25.049965078218598,Horror,Yes,no
28.524305579867885,Horror,Yes,yes
26.629367368986276,Horror,Yes,yes
25.638173487997904,Horror,Yes,yes
20.777485166962997,Horror,Yes,no
20.7309302135685,Horror,Yes,no
20.043205709705788,Horror,Yes,no
27.351076704449945,Horror,Yes,yes
20.564430561561778,Horror,Yes,yes
30.563222866562025,Horror,Yes,yes
28.089959722995083,Horror,Yes,no
24.28920389195446,Horror,Yes,yes
23.474609168350103,Horror,Yes,no
24.0410519884506,Horror,Yes,yes
17.473641631784528,Horror,Yes,yes
20.37125477199406,Horror,Yes,yes
20.781834104732038,Horror,Yes,yes
21.52188438898649,Horror,Yes,no
19.262812372698633,Horror,Yes,yes
18.788588000247078,Horror,Yes,no
17.72169527526871,Horror,Yes,no
19.10318723542489,Horror,Yes,yes
21.535435410367395,Horror,Yes,no
26.10784789915298,Horror,Yes,yes
23.290437665816388,Horror,Yes,yes
25.523039995811267,Horror,Yes,no
21.10931591912245,Horror,Yes,yes
21.926879041166313,Horror,Yes,yes
24.67685161631568,Horror,Yes,yes
27.1497511464464,Horror,Yes,no
24.068006725050434,Horror,Yes,yes
23.39909596201425,Horror,Yes,no
23.331793417355446,Horror,Yes,yes
20.756389588731523,Horror,Yes,no
27.964703893290974,Horror,Yes,yes
19.200192427723273,Horror,Yes,no
29.151227020542663,Horror,Yes,no
26.358130354455888,Horror,Yes,yes
26.698881881195685,Horror,Yes,yes
22.539830629673276,Horror,Yes,yes
25.586266564961477,Horror,Yes,yes
16.925406288490674,Horror,Yes,yes
17.886194028771413,Horror,Yes,no
20.944086637658778,Horror,Yes,no
18.520064159835854,Horror,Yes,no
21.049811493610154,Horror,Yes,no
20.13514765047129,Horror,Yes,yes
20.716423321401876,Horror,Yes,yes
24.36616262682695,Horror,Yes,yes
19.741556807886294,Horror,Yes,yes
20.90152806778916,Horror,Yes,no
20.797079465818342,Horror,Yes,yes
26.7226191980489,Horror,Yes,yes
22.731402487154515,Horror,Yes,no
21.934501269535556,Horror,Yes,no
22.527161845580544,Horror,Yes,yes
17.46100954205006,Horror,Yes,yes
22.07014444290981,Horror,Yes,yes
26.37001564231017,Horror,Yes,yes
24.01228480617476,Horror,Yes,no
19.386211507467955,Horror,Yes,yes
14.147880144934076,Horror,Yes,yes
20.396731950765602,Horror,Yes,yes
21.76422094501649,Horror,Yes,no
25.04255265853797,Horror,Yes,yes
24.5703559057661,Horror,Yes,no
18.7808587018473,Horror,Yes,yes
24.070808689418502,Horror,Yes,no
31.494148740884818,Horror,Yes,yes
20.5122401518519,Horror,Yes,yes
28.524023071496796,Horror,Yes,yes
19.166402042965817,Horror,Yes,yes
25.665981337050802,Horror,Yes,no
18.36141912347206,Horror,Yes,no
23.03636051209893,Horror,Yes,yes
20.066580698140235,Horror,Yes,no
29.442163544401033,Horror,Yes,no
19.39540000785502,Horror,Yes,yes
32.66064835164008,Horror,Yes,no
20.69155895116884,Horror,Yes,yes
23.479629769298235,Horror,Yes,yes
22.49180993510884,Horror,Yes,yes
18.409297099676884,Horror,Yes,yes
25.524859127881108,Horror,Yes,no
28.544561878666393,Horror,Yes,yes
19.114981130406534,Horror,Yes,yes
26.77277505653392,Horror,Yes,no
19.802297443913115,Horror,Yes,no
15.728374940362315,Horror,Yes,no
22.49407941661235,Horror,Yes,yes
24.385353402313683,Horror,Yes,yes
25.003699974981167,Horror,Yes,no
22.336607097369054,Horror,Yes,no
31.53825881019916,Horror,Yes,yes
23.29376779782182,Horror,Yes,yes
26.58544328487556,Horror,Yes,yes
20.614976656023657,Horror,Yes,no
22.76079329779602,Horror,Yes,yes
25.225265146015317,Horror,Yes,yes
24.344542179543307,Horror,Yes,yes
16.31569930006505,Horror,Yes,yes
25.156441739144597,Horror,Yes,yes
30.48416486332416,Horror,Yes,yes
20.85532219087007,Horror,Yes,yes
21.931410849301006,Horror,Yes,yes
22.963804054945424,Horror,Yes,no
21.89703905168078,Horror,Yes,yes
23.40569839534552,Horror,Yes,yes
25.140430938102053,Horror,Yes,no
25.34018579631979,Horror,Yes,no
16.007513234329007,Horror,Yes,no
27.56171761812293,Horror,Yes,no
29.323424789517382,Horror,Yes,yes
21.67989142159143,Horror,Yes,no
23.00974798886526,Horror,Yes,yes
23.261287080506527,Horror,Yes,yes
22.881226217495545,Horror,Yes,yes
16.27175003543632,Horror,Yes,no
21.599476623915855,Horror,Yes,yes
27.55881047053539,Horror,Yes,yes
31.784320596467857,Horror,Yes,yes
18.302508873057267,Horror,Yes,no
24.386078781382043,Horror,Yes,yes
18.93544477354443,Horror,Yes,no
22.37501768871227,Horror,Yes,no
19.053206572734645,Horror,Yes,yes
16.92439457995916,Horror,Yes,yes
18.732555677412563,Horror,Yes,no
18.65807241256141,Horror,Yes,yes
24.669590229146486,Horror,Yes,yes
22.140087243452495,Horror,Yes,yes
17.277831414911937,Horror,Yes,no
17.358698688509595,Horror,Yes,no
18.556340763201135,Horror,Yes,yes
23.91382153566237,Horror,Yes,yes
13.920602846167647,Horror,No,yes
17.093566825957815,Horror,No,yes
14.741030951999596,Horror,No,no
13.966794503284616,Horror,No,yes
10.714624820673404,Horror,No,yes
20.42059123272086,Horror,No,yes
13.275003057939365,Horror,No,no
12.562726020205314,Horror,No,yes
18.868933303117394,Horror,No,yes
13.308381044978066,Horror,No,yes
17.025786614577683,Horror,No,no
19.113180894269078,Horror,No,no
11.622307372940185,Horror,No,no
17.49721615107905,Horror,No,yes
6.907466982070238,Horror,No,no
18.792161360537378,Horror,No,yes
17.975730567624826,Horror,No,no
17.11692287979493,Horror,No,yes
13.004974838791739,Horror,No,yes
12.497895889515046,Horror,No,yes
14.430319398012953,Horror,No,no
25.385930874747643,Horror,No,yes
10.3142879393877,Horror,No,yes
13.081525710772581,Horror,No,yes
18.88479548951714,Horror,No,yes
14.176746425370409,Horror,No,yes
15.037053079755866,Horror,No,yes
21.110032422002565,Horror,No,no
14.093664980437683,Horror,No,yes
17.0772534916781,Horror,No,yes
12.829604449422053,Horror,No,no
16.31155510973478,Horror,No,yes
12.881312536100685,Horror,No,no
23.470561068501972,Horror,No,no
14.496747547111235,Horror,No,yes
8.282637401583209,Horror,No,yes
14.045684070325082,Horror,No,yes
15.688379322317678,Horror,No,no
8.878860545422107,Horror,No,no
15.80346688012053,Horror,No,no
19.05667834118276,Horror,No,yes
13.803281403333678,Horror,No,yes
23.089969655209796,Horror,No,yes
22.394673725748866,Horror,No,no
17.57641836775301,Horror,No,no
14.980144217152386,Horror,No,yes
11.852343748290515,Horror,No,yes
14.575646992237012,Horror,No,yes
13.4349024264965,Horror,No,no
15.680236263644176,Horror,No,yes
15.607599442693848,Horror,No,yes
20.530518205517716,Horror,No,no
11.367492033541481,Horror,No,yes
13.228341963243011,Horror,No,yes
18.969656526522215,Horror,No,yes
15.499757023548398,Horror,No,yes
15.143168161996979,Horror,No,no
19.44763285153161,Horror,No,yes
23.585852787961453,Horror,No,no
17.278825285900282,Horror,No,no
16.84311945732231,Horror,No,no
11.251709211102572,Horror,No,no
17.863848611542675,Horror,No,yes
18.121100099247588,Horror,No,yes
20.316382832505838,Horror,No,yes
15.979416262181116,Horror,No,yes
17.960311598471712,Horror,No,no
16.40152207614869,Horror,No,yes
16.401205003497672,Horror,No,yes
12.908401726060374,Horror,No,yes
14.52691319477115,Horror,No,no
17.030541149741236,Horror,No,yes
25.595367633418803,Horror,No,no
12.244891890557824,Horror,No,no
19.162737796682762,Horror,No,yes
16.583421221559956,Horror,No,yes
16.972018286524936,Horror,No,no
14.856164405484177,Horror,No,no
23.381819972416785,Horror,No,yes
21.746776674839744,Horror,No,no
16.29584551846678,Horror,No,yes
13.74537008047251,Horror,No,yes
13.315831013699373,Horror,No,no
15.944197556777832,Horror,No,no
19.78466390523295,Horror,No,yes
19.482274070872318,Horror,No,no
15.078676055934642,Horror,No,yes
13.377405294718049,Horror,No,yes
13.904632497493369,Horror,No,yes
10.743372455580577,Horror,No,yes
11.44901217603815,Horror,No,no
13.326150738943406,Horror,No,yes
16.199880281979087,Horror,No,no
15.453832351201157,Horror,No,yes
13.883965014320639,Horror,No,no
16.82735595487007,Horror,No,yes
8.366913955201095,Horror,No,yes
11.439005880145798,Horror,No,yes
15.771755864885096,Horror,No,yes
13.239644982988239,Horror,No,yes
11.377335794693995,Horror,No,yes
18.079260458199073,Horror,No,no
17.088657947387986,Horror,No,yes
10.66908916137324,Horror,No,no
13.066724544050327,Horror,No,no
13.715981380706225,Horror,No,yes
9.802807028611534,Horror,No,yes
18.430948038577093,Horror,No,yes
8.468216345491541,Horror,No,yes
19.124709761324574,Horror,No,no
17.353097881189413,Horror,No,yes
11.76894743203649,Horror,No,no
19.250914808371665,Horror,No,yes
13.520393835980013,Horror,No,yes
17.083278817754334,Horror,No,yes
11.68648442114631,Horror,No,yes
14.388851080043368,Horror,No,yes
14.477298366386542,Horror,No,yes
14.125298559081969,Horror,No,no
6.03362450469403,Horror,No,yes
17.895242012531327,Horror,No,no
13.73533301647196,Horror,No,yes
13.889732733619569,Horror,No,yes
12.542798153701318,Horror,No,no
9.26532336405701,Horror,No,no
15.337345914323166,Horror,No,no
13.575219408334469,Horror,No,no
23.812268656905466,Horror,No,yes
13.58510116507071,Horror,No,no
13.143411411113485,Horror,No,yes
13.774497149797329,Horror,No,yes
15.454282174912178,Horror,No,no
20.59471554332081,Horror,No,yes
19.97144235706541,Horror,No,yes
7.451468631330199,Horror,No,yes
16.470550307784464,Horror,No,no
9.040912050727894,Horror,No,yes
17.759973869605073,Horror,No,no
10.228436271534637,Horror,No,yes
16.415020097133528,Horror,No,yes
10.699183873930785,Horror,No,no
14.622680729575528,Horror,No,no
14.268383229003314,Horror,No,no
20.740692454019662,Horror,No,yes
6.811557803825515,Horror,No,yes
13.476705693065732,Horror,No,yes
21.24497820169969,Horror,No,no
20.4080824063895,Horror,No,no
18.185922859829116,Horror,No,yes
16.818053272822564,Horror,No,no
