id-book,date,id-client,semester
SS10123,2024-01-27,687,sem1
ECON40133,2024-06-15,688,sem1
ECON43334,2024-04-23,689,sem1
NAT14021,2024-02-10,690,sem1
ECON14023,2024-05-04,691,sem1
SF32444,2024-03-26,691,sem1
TECH32232,2024-06-27,695,sem1
TECH12210,2024-06-27,696,sem1
TECH40401,2024-05-27,697,sem1
ECON00113,2024-04-21,698,sem1
ECON23103,2024-02-19,699,sem1
ECON32132,2024-04-08,699,sem1
ECON01013,2024-04-20,701,sem1
SF31140,2024-05-04,701,sem1
O30341,2024-06-23,701,sem1
SF21211,2024-05-25,702,sem1
SF30110,2024-01-26,703,sem1
NAT14144,2024-03-20,704,sem1
ECON04134,2024-01-11,705,sem1
NAT04140,2024-03-03,706,sem1
TECH02312,2024-05-23,707,sem1
ECON33203,2024-02-17,707,sem1
ECON34120,2024-03-25,707,sem1
NAT01001,2024-04-15,707,sem1
SF31233,2024-01-01,708,sem1
ECON40242,2024-01-19,708,sem1
ECON22333,2024-06-05,709,sem1
NAT01342,2024-03-22,709,sem1
NAT41340,2024-02-28,710,sem1
SF44013,2024-05-08,711,sem1
SF23431,2024-06-26,712,sem1
O02314,2024-02-28,714,sem1
SF21303,2024-05-17,716,sem1
TECH13140,2024-06-27,716,sem1
SS23031,2024-01-22,717,sem1
TECH04121,2024-04-06,718,sem1
TECH44244,2024-03-15,719,sem1
TECH43224,2024-02-26,720,sem1
ECON14013,2024-05-02,720,sem1
NAT23432,2024-03-09,722,sem1
SS04202,2024-06-22,722,sem1
TECH03034,2024-04-06,723,sem1
SF10400,2024-04-18,723,sem1
ECON22004,2024-02-17,724,sem1
SF13003,2024-05-26,725,sem1
ECON20202,2024-02-03,725,sem1
SF13110,2024-02-18,725,sem1
O21303,2024-06-17,726,sem1
ECON40441,2024-03-26,726,sem1
TECH32323,2024-06-22,727,sem1
NAT03143,2024-05-22,728,sem1
ECON22033,2024-06-17,728,sem1
TECH42442,2024-04-06,730,sem1
ECON44243,2024-02-22,732,sem1
NAT32211,2024-03-18,733,sem1
NAT01413,2024-06-02,733,sem1
SF22324,2024-05-27,734,sem1
SF43331,2024-05-04,735,sem1
SS22123,2024-02-12,736,sem1
SF01132,2024-04-23,736,sem1
TECH24232,2024-01-16,736,sem1
SF30020,2024-04-09,738,sem1
ECON32120,2024-05-10,739,sem1
ECON33204,2024-02-16,740,sem1
NAT30023,2024-01-26,740,sem1
SF30201,2024-03-10,741,sem1
ECON33042,2024-01-16,743,sem1
ECON31214,2024-05-12,743,sem1
SS11304,2024-06-10,744,sem1
ECON10421,2024-04-07,744,sem1
NAT30103,2024-05-11,745,sem1
ECON04030,2024-05-16,747,sem1
ECON40143,2024-04-14,747,sem1
SS23013,2024-06-20,748,sem1
ECON04423,2024-06-18,749,sem1
SS03113,2024-03-24,749,sem1
ECON01143,2024-05-04,750,sem1
ECON31243,2024-02-02,750,sem1
NAT31120,2024-05-19,751,sem1
SF44421,2024-01-20,751,sem1
O44314,2024-05-06,753,sem1
SS34113,2024-01-09,753,sem1
SF20422,2024-01-05,753,sem1
O11101,2024-05-13,757,sem1
ECON41304,2024-05-26,758,sem1
SF11031,2024-02-24,758,sem1
ECON40333,2024-01-10,758,sem1
O40130,2024-02-13,759,sem1
NAT03113,2024-01-07,759,sem1
NAT41204,2024-01-13,760,sem1
NAT00100,2024-01-12,760,sem1
SS13444,2024-01-03,761,sem1
TECH44301,2024-03-27,762,sem1
SF10410,2024-03-16,762,sem1
ECON13010,2024-03-01,762,sem1
SS01000,2024-01-02,762,sem1
TECH00401,2024-02-26,763,sem1
TECH00111,2024-04-26,764,sem1
SF13213,2024-01-16,766,sem1
NAT11213,2024-04-04,766,sem1
SF13212,2024-06-20,766,sem1
TECH01310,2024-05-05,767,sem1
O13431,2024-06-19,768,sem1
ECON44004,2024-05-27,770,sem1
ECON01442,2024-05-24,771,sem1
ECON31044,2024-01-13,772,sem1
O42234,2024-02-05,774,sem1
NAT31310,2024-06-25,775,sem1
SF32412,2024-06-28,776,sem1
SF14031,2024-01-06,777,sem1
ECON10334,2024-02-20,778,sem1
ECON43141,2024-02-03,780,sem1
ECON14213,2024-02-27,780,sem1
ECON24143,2024-01-02,781,sem1
O21120,2024-02-22,782,sem1
TECH33332,2024-06-09,782,sem1
ECON13302,2024-02-10,783,sem1
SF24430,2024-04-03,783,sem1
SS13143,2024-01-19,784,sem1
ECON00113,2024-06-06,785,sem1
ECON40300,2024-05-22,786,sem1
ECON31201,2024-03-04,786,sem1
ECON34213,2024-03-20,786,sem1
SS23021,2024-02-03,787,sem1
ECON23020,2024-05-01,788,sem1
SS21140,2024-05-16,789,sem1
ECON20440,2024-01-25,790,sem1
ECON31010,2024-03-27,791,sem1
O31343,2024-03-07,792,sem1
SS11042,2024-03-17,794,sem1
NAT10210,2024-05-22,795,sem1
SF02211,2024-02-12,796,sem1
SF41341,2024-06-18,797,sem1
TECH21102,2024-06-26,797,sem1
TECH02101,2024-05-06,798,sem1
TECH21222,2024-01-16,798,sem1
TECH41100,2024-02-02,798,sem1
TECH11440,2024-01-26,798,sem1
SF41223,2024-04-24,799,sem1
ECON32432,2024-02-03,800,sem1
TECH44341,2024-02-04,800,sem1
SF34241,2024-03-26,800,sem1
SF10031,2024-04-20,801,sem1
SS13021,2024-04-22,801,sem1
TECH22442,2024-05-19,801,sem1
SF42020,2024-04-04,802,sem1
ECON31424,2024-01-07,803,sem1
SF14034,2024-04-18,804,sem1
TECH23412,2024-03-12,809,sem1
O33022,2024-03-04,809,sem1
TECH04340,2024-02-03,810,sem1
ECON32444,2024-04-02,810,sem1
NAT13033,2024-01-24,811,sem1
TECH22221,2024-01-28,812,sem1
SF20103,2024-03-14,813,sem1
SF41211,2024-01-14,813,sem1
SF14224,2024-03-17,815,sem1
ECON12311,2024-02-14,816,sem1
SF12340,2024-01-09,817,sem1
SF34210,2024-03-04,818,sem1
O30333,2024-05-03,818,sem1
SF21230,2024-05-28,819,sem1
TECH33043,2024-04-11,819,sem1
ECON00332,2024-06-11,819,sem1
TECH01314,2024-03-02,820,sem1
SS40421,2024-01-14,821,sem1
ECON32300,2024-04-07,821,sem1
O13321,2024-06-16,821,sem1
TECH12240,2024-04-05,822,sem1
SF30142,2024-01-12,824,sem1
SF32241,2024-02-03,826,sem1
SF12430,2024-03-06,827,sem1
O10203,2024-05-02,828,sem1
ECON24044,2024-05-08,830,sem1
TECH24041,2024-06-15,831,sem1
ECON10304,2024-06-10,832,sem1
ECON12212,2024-05-28,832,sem1
ECON22112,2024-04-10,834,sem1
NAT22302,2024-06-19,835,sem1
TECH10213,2024-01-04,835,sem1
ECON04004,2024-02-12,836,sem1
TECH32213,2024-04-18,838,sem1
TECH44413,2024-06-10,838,sem1
ECON30230,2024-06-12,839,sem1
O40410,2024-04-28,842,sem1
ECON23013,2024-04-09,844,sem1
TECH13323,2024-03-19,844,sem1
ECON20110,2024-06-28,845,sem1
SF00141,2024-01-15,845,sem1
ECON00234,2024-02-07,846,sem1
NAT23111,2024-06-19,847,sem1
SS10234,2024-01-04,847,sem1
O04300,2024-02-15,848,sem1
TECH44011,2024-06-06,849,sem1
SF40122,2024-03-15,849,sem1
TECH11020,2024-06-13,850,sem1
NAT14334,2024-06-10,851,sem1
ECON44421,2024-05-24,851,sem1
TECH13122,2024-04-27,852,sem1
ECON20341,2024-01-15,854,sem1
TECH20240,2024-04-13,854,sem1
ECON13440,2024-06-08,855,sem1
ECON23244,2024-05-20,855,sem1
TECH33402,2024-06-19,856,sem1
ECON01133,2024-06-09,856,sem1
O21123,2024-01-06,857,sem1
SF23344,2024-06-26,857,sem1
SS01221,2024-06-27,858,sem1
ECON02243,2024-04-13,859,sem1
SF02203,2024-04-13,860,sem1
SF12433,2024-02-09,860,sem1
ECON43214,2024-02-01,861,sem1
SS03414,2024-04-04,861,sem1
ECON34144,2024-01-13,862,sem1
O34343,2024-05-02,862,sem1
TECH02202,2024-06-15,864,sem1
O12324,2024-04-02,865,sem1
SF33001,2024-05-24,866,sem1
SF33040,2024-05-04,867,sem1
SS00331,2024-04-09,868,sem1
ECON01311,2024-04-12,869,sem1
SF33124,2024-02-08,870,sem1
SS32032,2024-01-25,870,sem1
ECON40230,2024-02-11,870,sem1
SF31124,2024-03-16,870,sem1
NAT43222,2024-06-19,871,sem1
SF13301,2024-01-01,871,sem1
ECON33303,2024-02-11,872,sem1
ECON24441,2024-01-21,872,sem1
TECH04241,2024-01-24,873,sem1
ECON42341,2024-06-03,874,sem1
SF40410,2024-01-18,876,sem1
TECH41110,2024-03-23,877,sem1
SF42332,2024-04-13,878,sem1
ECON20311,2024-04-25,878,sem1
NAT13342,2024-04-12,880,sem1
TECH33220,2024-04-21,881,sem1
SF43200,2024-05-25,881,sem1
