bgi,edad,ingreso_mensual,deuda_total,tiempo_empleo,num_tarjetas,monto_solicitado,historial_morosidad,estado_civil,nivel_educacion,tipo_vivienda
0,37,5341.730876255884,13517.698728978334,5.2655316276775075,1,11736.842584557928,0.35652599627986886,Casado,Superior,Alquilada
0,61,4632.033327294642,13961.43440213259,4.850153076744655,4,443.13983978938785,0.34785086494797635,Soltero,Superior,Propia
0,45,5036.867866130787,15350.491775832877,2.172216857034855,0,7163.409171392776,0.02577456346178432,Casado,Superior,Alquilada
0,28,5695.163410723342,13823.98398697209,9.208349225171542,2,13968.471229352586,0.01776776328235749,Soltero,Superior,Alquilada
0,34,3920.480639381277,22711.03293435928,3.1865492202196304,1,1156.3130569590999,0.40054435866823446,Casado,Superior,Propia
0,55,3443.3905491953747,32684.18401273081,19.341212082974454,0,13509.907071279493,0.28828564838544907,Soltero,Superior,Hipoteca
0,34,5391.6905101953635,10540.06571993733,5.027551885048863,0,52376.24902249157,0.9137360039524066,Soltero,Media,Propia
0,48,3043.2544447699356,4041.5761633673774,0.6748892859051263,2,2227.4201418164917,0.08758137200227975,Soltero,Superior,Propia
0,45,5816.5055114289435,14293.743613189961,5.637799722553777,2,28915.854234776023,0.012644371955660195,Soltero,Superior,Propia
0,35,1594.8327915243194,35637.674701234544,1.965983484598051,0,10541.507215946502,0.29804541576218885,Soltero,Superior,Familiar
0,77,7058.311274651287,8570.603456242154,5.797024320124432,2,21294.290182402463,0.13556232430193663,Soltero,Media,Alquilada
0,54,5945.194964826086,28112.93444355254,0.3609245253477216,1,6028.497418291304,0.025443726975349388,Viudo,Superior,Alquilada
0,18,5512.059468627751,28421.606512611525,0.9611409522956076,2,3474.9824079036657,0.6447622360550428,Casado,Superior,Propia
0,47,6965.381967891028,10571.294066336042,9.680595255090651,0,3498.085402564379,0.059162653805575144,Casado,Media,Propia
0,35,8330.948888925153,19551.864633482204,1.2885427165339245,4,1461.9961320134337,0.4686544112832998,Divorciado,Superior,Alquilada
0,57,7028.740130036261,28027.172985028305,9.07128706056416,0,4107.219673553782,0.1649815586056245,Viudo,Superior,Familiar
0,33,1318.2515373367096,11966.978072100104,1.6374956968937364,0,21825.94527572664,0.09527529148633623,Casado,Basica,Familiar
0,43,2440.846066528597,13371.357119181106,5.148443838751175,0,42689.0430451639,0.2388175558723339,Divorciado,Postgrado,Propia
0,52,3750.3628446086423,10346.552688410851,5.923311842148193,0,33653.69125322815,0.8083465242579142,Soltero,Superior,Alquilada
0,57,5052.182100421667,6881.946154457065,3.5939124064427475,1,23112.18223272914,0.24886715912187768,Soltero,Superior,Hipoteca
0,26,6035.318040938246,9805.779639471944,1.8214527509449105,0,2340.38347621263,0.6946888532959782,Casado,Media,Alquilada
0,39,3548.512373693069,5208.4778659019485,1.195376300823429,3,6826.930429688594,0.0670436574455666,Casado,Media,Familiar
0,37,5373.533528954156,15272.667746073808,0.1687630960528036,0,7415.676594319271,0.7408994031594318,Casado,Postgrado,Propia
0,35,3489.234135293355,8840.214151530865,1.8116430595060464,0,5752.493385924038,0.1352049330360584,Soltero,Media,Hipoteca
0,71,3776.9643940161036,16870.287294325983,5.2944987304611,0,14472.361152346535,0.5656604087255281,Soltero,Superior,Familiar
0,51,2186.6778063035554,2552.834830370981,13.92774722954687,0,15338.19165879688,0.4171037708251309,Casado,Media,Hipoteca
0,26,3153.5335077781915,17647.041857715656,10.247646330481997,0,8828.664758345156,1.3235578763142397,Soltero,Media,Alquilada
0,58,2296.630788767333,21668.2316928714,7.26355512373689,1,8732.588975696643,0.24495830598328183,Casado,Basica,Alquilada
0,76,3048.2534940453343,949.8851405716432,7.766406717068507,1,35269.92501954175,0.034227859051140085,Casado,Superior,Hipoteca
0,60,7107.2835932156795,17992.452558780577,5.467898419608366,1,31145.720325381564,0.009670664486445758,Casado,Postgrado,Propia
0,22,3101.2022223361137,24821.35193978634,1.5074640664863508,1,7357.486519134074,0.8768232259392127,Divorciado,Media,Alquilada
0,37,10264.764129674782,5322.871850470356,11.886275460975453,1,49019.02097005666,0.37194203873678033,Divorciado,Media,Familiar
0,64,5986.635801761779,28380.57909470163,5.554421087100344,0,61073.5918769201,0.7463700701425875,Casado,Media,Familiar
0,34,5369.672247389748,18352.152074928363,4.109912439431902,1,7912.549395755805,0.1335644386220155,Casado,Superior,Hipoteca
0,51,3283.284439637573,9359.90515393273,0.5882309894213232,6,8752.27614248373,0.21162395363326136,Casado,Superior,Propia
0,56,6400.619758817983,14553.847378738352,2.9624886169196856,1,14089.589115417202,0.015283148986313605,Soltero,Superior,Familiar
1,31,3848.7243475244522,19466.61530017378,3.0842491240149776,2,56645.35208962706,1.6284488479234656,Soltero,Superior,Familiar
0,44,5244.019629290723,15608.043131299291,9.996265959284822,0,41801.06221785574,0.5511112589061934,Soltero,Superior,Propia
0,18,10120.16907653759,19310.047939570955,3.955434494928822,2,2164.3577162810852,1.3530641827008183,Casado,Media,Alquilada
0,29,4807.8802005507005,7634.61125536507,2.3934102822378924,2,9975.660004680953,0.15428019610061597,Casado,Postgrado,Propia
0,41,7298.546652571351,16354.886592288623,18.818085801761693,1,16120.548629363473,0.47268422438094726,Divorciado,Media,Alquilada
0,26,3593.6471497482253,3690.284024760158,0.5867189981337926,7,13988.636655681363,0.5673788183406286,Soltero,Basica,Hipoteca
0,69,4930.0230190060765,14110.191509210397,2.745653493256675,0,4310.033200163549,0.19103278773241575,Soltero,Superior,Alquilada
0,23,8541.60127127102,7768.738868281682,0.21466629153440706,0,39153.93473911706,0.9422968339540976,Viudo,Superior,Familiar
0,38,3746.0658844244654,9115.760459281868,6.733524748315729,2,22598.392763761134,1.4702572425907543,Soltero,Superior,Hipoteca
0,46,8624.897115993857,24888.745401683496,12.50985015581939,3,36391.87032598881,1.080782048718696,Casado,Superior,Alquilada
0,66,6415.50387091095,23730.48096475415,1.6427795745700968,0,39146.50013610857,0.6717457586923357,Casado,Superior,Familiar
0,23,3875.066448211465,19873.104967257415,9.771686477564147,0,27594.786143395024,0.1624944869983028,Casado,Media,Alquilada
0,62,6264.815478111042,6261.497882619367,1.7280973395914967,0,11568.196944761545,0.16537554628434192,Soltero,Superior,Familiar
0,45,6945.10889925346,12468.732402441585,12.082698923069854,0,18860.229188540994,1.6533117425062152,Soltero,Superior,Propia
0,30,6243.619924434393,24704.781599833466,7.011344458060847,2,3495.7697814660683,0.005168873392039226,Soltero,Superior,Hipoteca
0,51,1859.550560219087,16133.735309119238,8.171388835882192,1,22395.41624499114,0.6294785092121541,Casado,Superior,Propia
0,47,3545.725648350263,33554.636319853555,0.09085323207082231,0,3950.813787878043,0.6125065749837182,Casado,Media,Alquilada
0,35,4504.9627288969905,18146.542715154974,16.458624862181985,0,23680.109074049524,0.4873434658081642,Soltero,Superior,Familiar
0,46,4851.133141799907,16536.392931920254,6.485395260823416,0,5216.860622201292,2.3080572327089857,Casado,Superior,Alquilada
0,39,6241.344195101356,12527.068286379988,1.8174268069886148,0,2501.0924469232564,0.18689560884289394,Divorciado,Media,Alquilada
0,46,5355.402001866508,16068.327238258258,8.842011858024538,2,3613.2863788609698,0.20773640712701705,Soltero,Superior,Alquilada
0,54,2329.3112825797975,13780.241308955648,1.6530953880365957,7,39.88244319421252,0.041114725022456916,Casado,Postgrado,Familiar
0,68,5760.395702011927,20664.869413508724,10.308158987072083,3,25369.48823692528,0.29241384637999973,Casado,Superior,Propia
0,26,6221.171490567646,22653.618534356672,0.597186712405471,0,26365.317419676026,0.1512615124595582,Soltero,Postgrado,Propia
0,76,6119.58089586208,8712.084315936405,6.081677500220933,4,14469.379492541024,0.21033001078636576,Soltero,Media,Propia
0,18,7161.5614511092435,4350.136371537776,3.8902418548362765,3,3519.5417368150984,0.8996089781267632,Casado,Basica,Alquilada
0,42,6667.844309097808,310.3570151736276,0.5075866076325476,3,1745.0500304804182,1.3704249918254914,Divorciado,Media,Propia
0,53,5918.360158456873,19063.93061530035,1.3846591744415069,1,386.2858463429933,0.10273352268225353,Divorciado,Superior,Alquilada
0,49,4859.668577082706,6173.067150609011,0.0624080423751401,1,3624.399522301358,0.23301292081441805,Casado,Media,Alquilada
0,35,1678.0781329680171,2223.1247436198646,3.1627818833014096,0,44301.658142992696,1.3199427710520375,Casado,Basica,Propia
0,41,5859.236438265172,18108.628836247713,1.7924204741859722,0,5529.221063236709,0.031900575565085666,Soltero,Postgrado,Alquilada
0,37,5415.375374326222,34943.996139462324,4.56096425207786,0,8747.517492021876,0.048454018310194004,Casado,Superior,Familiar
0,36,5543.157674390747,14951.432707680853,1.7636835997261835,0,2226.3530282193346,0.0888407627280324,Casado,Superior,Propia
0,57,2446.502848359381,21707.926195613134,1.7827969781233706,1,5029.865293233661,0.4521969331851856,Soltero,Media,Alquilada
0,50,2837.886919183475,15654.63486838052,6.797156114135131,2,14647.100020383288,0.08153734842803942,Casado,Media,Alquilada
0,34,7106.3057066658075,14208.882774470858,0.24670146619977681,1,18717.254553234798,1.7222045748766888,Casado,Basica,Alquilada
0,58,4920.88969228669,22352.611863902148,11.659811810955894,0,5630.085598475739,0.29594059254304433,Soltero,Superior,Familiar
0,49,6363.001394745249,12677.80364649079,9.561637658070381,6,1189.3142557536307,0.3480938595079946,Divorciado,Postgrado,Alquilada
0,57,5056.636752260923,17139.138512575224,5.51016089756706,5,9919.819700467517,0.14161839422852346,Soltero,Superior,Alquilada
0,54,5059.51227899149,17573.582449568108,4.497433200381701,3,5336.7728357011165,0.31834585638603846,Soltero,Media,Propia
0,32,6876.567611951996,9655.27637085561,11.142144452215279,9,4957.79258944046,0.5422269456987178,Soltero,Superior,Alquilada
1,36,3967.9105435652523,22936.338796292184,1.0248618804199439,1,64309.03523012014,0.6955070145337542,Divorciado,Media,Alquilada
1,56,5192.241553881967,13600.32194643673,0.4113088016205121,6,19157.910963019935,0.7009438188166358,Casado,Media,Propia
0,54,4075.4494225899152,8954.038724057242,1.3689627001715945,0,16278.223038618904,0.43124598571902634,Soltero,Superior,Alquilada
0,44,4131.007545135369,19292.078748563228,7.91345117931367,0,10749.385471559503,1.1735808918792034,Casado,Superior,Hipoteca
0,46,4381.6557530627215,7812.256145671702,0.17642771747663252,0,11205.371689269441,0.8502501435670823,Soltero,Media,Alquilada
0,64,5444.267543267426,15225.449258953025,4.371029696097835,0,15569.962540396327,0.7074459290608738,Divorciado,Basica,Alquilada
0,36,4042.5027566730455,14927.048026846373,26.94944054430042,0,23842.848338476102,0.028605660274103415,Casado,Postgrado,Hipoteca
0,53,7511.512251147042,23687.164526652625,9.679168719178845,1,24223.043366700917,0.003450862210747384,Casado,Media,Familiar
0,41,3210.785395560992,18797.58586303962,3.684927860044089,3,3767.4503245245537,0.11941248046516136,Divorciado,Basica,Alquilada
0,41,4626.256711677282,14799.784330038849,0.32878116076265756,1,13867.454202861678,0.5446136239986656,Soltero,Media,Familiar
0,61,4120.5378834516505,21542.130393602296,8.900345771633697,0,10619.141333481446,0.26483222338555296,Soltero,Basica,Familiar
0,57,7893.955768707466,26121.660392138507,4.568701287718527,3,40885.65306533237,0.25742205964007475,Casado,Media,Alquilada
0,57,5393.10955302315,19462.482450814896,0.6104596365140864,2,19961.8913544742,1.0796186555842173,Viudo,Superior,Alquilada
0,64,7063.68907893727,15082.820958747045,0.4927923153723075,0,15207.29257014458,1.1295849030154477,Soltero,Media,Alquilada
0,45,2028.8792539260562,4505.310141198723,12.019038653921694,2,2452.273135872137,1.1994118040788866,Soltero,Superior,Hipoteca
0,55,5534.100531738518,6479.090695397019,5.531210553440255,0,18609.714582654717,0.18834996801044138,Soltero,Superior,Alquilada
0,40,6779.261591246874,12558.202365162659,8.838851597612024,0,2493.220576106955,0.587297321075241,Casado,Superior,Propia
0,49,5164.567978550848,10123.902382725735,10.558951853774708,4,8225.838287374609,0.1584752429051964,Soltero,Superior,Familiar
0,43,7130.960750130702,13504.229576116431,4.240501685324601,0,3082.659445348505,0.10573709760560679,Casado,Superior,Alquilada
0,46,3965.4230997992554,15453.199399176858,3.6433158815578937,1,23557.89276632577,0.10205814740946557,Viudo,Basica,Propia
0,53,7818.69488037116,19237.542034853846,2.8143452104728715,4,4619.787837588929,0.20935695928863474,Casado,Superior,Alquilada
0,32,9597.7962472385,14436.00977552727,1.9059111005669158,2,9946.982593233697,0.2810222848269944,Soltero,Superior,Alquilada
0,76,4274.322879120682,18892.013150609615,2.851073449415669,0,45204.8424177426,0.8887779231457116,Casado,Postgrado,Familiar
0,29,4108.994957198456,15515.795318480961,7.43343962333363,0,4571.072774603071,0.06385481087491485,Soltero,Superior,Propia
0,26,7906.768954235402,803.7325308309701,4.605554539085551,0,14177.60858989938,0.6638728354936044,Divorciado,Postgrado,Familiar
0,62,8159.144291461425,7485.316849449966,11.15240552814668,1,10869.444132684808,0.37906147377303484,Casado,Superior,Alquilada
0,56,3954.2799456934636,13847.299554227076,2.92936261960972,1,365.80586633130304,0.1698003023060038,Soltero,Media,Propia
0,54,4159.626365808285,5322.442057271139,4.6708681438264446,0,31477.372689118485,0.3394442448212634,Casado,Superior,Hipoteca
0,54,4436.430782278985,19799.429839969634,4.9889622984546325,6,1430.9062305874402,0.17829609495077298,Casado,Postgrado,Alquilada
0,44,2311.098977931446,27246.00665874958,4.478730653297564,1,12858.780291350484,0.453271640550258,Casado,Superior,Propia
0,31,3162.696107031604,24750.094813578533,6.063954062764889,0,16450.466418653057,0.2844427420597862,Soltero,Basica,Alquilada
0,46,2991.718466495864,13292.457032558335,1.3553275985830637,1,19800.169421281837,0.08980593310915677,Divorciado,Superior,Familiar
0,34,3464.4048697917433,26925.809094799617,3.5909279845120694,2,23335.57192114379,0.061979010284451144,Divorciado,Media,Alquilada
0,59,4930.630225226438,16189.339657616893,0.5503289673916542,0,5841.095938439889,0.39559579776970216,Casado,Basica,Propia
0,42,5468.429465073042,12303.312231055685,2.4266936874952982,0,200.57796729096086,1.1635056661237526,Viudo,Superior,Propia
0,32,8101.000985628154,10092.778691672482,3.343903043343766,3,25706.81451978797,0.21076499495978765,Soltero,Media,Propia
0,40,3003.291918522418,12580.242508094972,5.280987154596442,1,15342.618257453885,0.6602535110824133,Casado,Superior,Familiar
0,51,6968.644796953167,11894.58545167017,15.032050656159715,1,36172.1362262577,0.5374401002359871,Casado,Media,Alquilada
0,36,4572.0223115489825,16363.329779003901,4.589598621665501,1,34450.82910662892,1.3408617619868695,Casado,Superior,Propia
0,32,4901.072580695134,16284.591848398917,6.80496413178296,0,37071.78272935842,0.8601317150779932,Casado,Basica,Propia
0,48,6349.638984333207,15024.368161227316,3.5287924442783862,0,13275.444019965387,0.4180531620112004,Soltero,Media,Alquilada
0,48,2754.555956875403,18495.5053579708,5.027031123587008,1,8118.155996739768,0.5350568759519473,Soltero,Media,Hipoteca
1,37,5764.819492368101,24525.170198290733,0.3678678924806502,0,31361.908516638585,1.1432892748977166,Soltero,Media,Alquilada
0,37,5332.904416426112,22596.43308353059,1.4677736194256954,0,12003.854120645412,0.25501195976414404,Soltero,Basica,Hipoteca
0,48,5984.902528016299,3120.816252400771,2.2459338035474525,3,4053.1514943085804,0.1978524762758463,Casado,Media,Alquilada
0,23,5578.337287815636,5431.369079215638,3.1979690828360434,7,38616.84754346913,0.005434974021507358,Soltero,Superior,Propia
1,23,9910.600279821789,22474.55928991419,0.23361742001170605,3,42836.53329669396,0.8759360493377886,Soltero,Media,Familiar
0,34,3724.520031497368,4064.970412676632,0.754254552689986,3,12558.79352009015,0.807176738031259,Casado,Superior,Alquilada
0,41,3938.0060899963646,13201.876784858532,1.6204462705167058,0,1574.365793759157,0.05516113468993782,Casado,Media,Familiar
0,49,3753.718947150471,5639.095791525124,17.794994496157955,6,9814.777400702991,0.4300229981594398,Divorciado,Superior,Hipoteca
0,67,3889.0457616794906,584.1564993598422,2.01245024322056,0,32545.69034498877,0.31179348664161927,Casado,Postgrado,Propia
1,57,3725.2257453869647,19331.701825638305,3.2892965131437553,6,46409.69246999534,0.06318375474465349,Soltero,Superior,Propia
1,42,7378.033062215103,21073.241282421175,1.091387752228215,10,4549.8785724017025,1.970422886118751,Divorciado,Media,Familiar
0,44,7841.00849597971,10387.916794186243,4.7180536256995795,2,1386.4359120726947,0.12084211585809954,Casado,Media,Propia
0,29,3858.5074125010474,5728.338337159279,1.6472671395570604,7,41968.48405608286,0.03480055326070639,Soltero,Postgrado,Propia
0,44,3335.2888537915424,10630.044413980138,1.159613492746251,1,9866.42574889252,0.45174572106310457,Casado,Basica,Propia
0,40,5942.831112772808,18134.43204322037,3.634270946622103,0,15607.28637874271,0.6713620932495302,Divorciado,Media,Propia
0,49,3895.553911438057,3168.7074498069705,0.02760505968654886,1,68881.56241058423,0.01649070104427652,Soltero,Media,Familiar
0,32,6265.863635511021,16466.879358233244,0.03846776135200151,1,1377.6731471825467,0.5375225527050154,Soltero,Media,Propia
0,52,5405.846041702599,14877.521206616035,1.236341184337153,0,20900.558839694993,0.37995542209415817,Soltero,Media,Alquilada
0,67,1968.5117700055362,19634.33199680871,0.18706282919097914,1,1539.8979618024994,0.05449744983834416,Soltero,Superior,Alquilada
0,43,8095.010402660124,15956.642947313227,0.5715900958138311,7,9415.083927944033,0.09468751323152913,Casado,Media,Alquilada
0,51,8591.755346191043,7215.448472947556,2.0689532170251543,0,32573.89738244296,0.4196350977771915,Casado,Superior,Propia
0,55,3774.4226190312274,24572.57201331593,8.112253047128231,3,11364.5836855904,0.17574251281346515,Soltero,Media,Familiar
1,38,4224.596880128031,13731.76341578424,4.243728712956564,4,117437.06919921866,1.3928631509919767,Divorciado,Basica,Propia
0,48,5571.73078144981,14781.563683920545,3.594045504940313,5,16376.896911154145,0.8539120402026764,Divorciado,Postgrado,Familiar
1,45,5668.91357997405,7533.856327414432,1.7370812851832371,6,7747.459817892949,2.0542381689356004,Casado,Media,Familiar
0,46,6317.088545345661,11453.741990467917,13.42316171793108,1,4972.0819000734,0.1503301897271921,Divorciado,Superior,Alquilada
1,33,9020.409077532699,7921.578287784792,2.5293151328733416,7,8631.681178007635,1.7486939155616992,Soltero,Superior,Alquilada
0,45,4646.105545011901,13616.431520612616,0.4556050505828779,2,9321.292705875123,0.28214297415654244,Casado,Basica,Alquilada
0,52,3403.4055109230926,28693.667841138747,4.79946988104977,0,1423.770125252901,0.213486472639357,Casado,Postgrado,Alquilada
0,66,2241.3615439709456,4024.790856549149,0.6042797243533146,1,9227.196279414427,0.025830642606752448,Divorciado,Media,Familiar
0,59,3538.139920116162,2091.50881698607,2.117303887116328,2,12481.324329329625,0.02710416837253274,Divorciado,Superior,Familiar
0,77,4933.746054252406,26769.362619948868,3.5404101485987303,0,25655.82955705842,0.588846020978852,Soltero,Media,Alquilada
0,33,8589.115727035576,13325.41058278507,10.366205011494582,2,21384.72936750616,0.3061791397719095,Divorciado,Superior,Alquilada
0,58,3964.777401927657,9647.418090720668,3.401614623279765,2,24672.540548133336,0.12842878401807567,Soltero,Basica,Hipoteca
0,47,5447.575903277797,23319.237499168612,6.057652560462551,0,167.97707424233576,0.47592049292871924,Divorciado,Superior,Hipoteca
0,77,4967.154207854496,10155.075682105087,24.68007870989055,1,4909.50617260686,0.14575008823830735,Viudo,Superior,Alquilada
0,32,7376.786546896168,29608.077708375487,0.7048758295799078,2,21675.515229424742,0.4309388627103656,Soltero,Postgrado,Alquilada
0,32,10053.864851747243,20423.406970714153,1.6060669152345084,1,13232.55818820049,0.2225257667094912,Casado,Postgrado,Propia
0,36,3938.2624541593586,11096.70873483438,2.509131824182375,0,106.55284770946406,0.8673651739398308,Soltero,Superior,Hipoteca
1,18,4021.1211149635556,32258.46570612403,2.73942092760732,0,32643.3499098281,0.8593367431283085,Casado,Superior,Propia
0,37,7088.321754138144,10154.280615973294,2.646824387031414,0,29639.334579677547,0.3244220083708896,Casado,Media,Alquilada
0,33,6363.782979252623,20936.762976074457,11.908736913559572,5,15900.017623244697,0.2160219394899083,Casado,Media,Propia
0,47,8693.414651472067,17394.340643251937,6.259388080847127,0,1375.500599528558,0.22514740243649117,Divorciado,Media,Propia
0,50,6167.856370651928,25413.930315190384,4.681258338158763,2,29092.753118199584,0.8192133421825596,Casado,Media,Alquilada
0,73,4281.415818425881,27492.08957381482,1.8507749491469943,0,17527.635291834362,0.19888203081482578,Casado,Media,Hipoteca
0,59,6181.309661384618,15256.033192526133,8.680404969388556,0,30461.532840505617,0.11726618780401754,Divorciado,Superior,Propia
0,36,7217.4071611658155,8972.657037230532,15.51219196899078,3,27866.137218140862,0.044245330864340744,Viudo,Media,Alquilada
0,31,6640.964362394729,18679.777143512933,8.607389054325331,2,32491.24135703862,0.3143291311554214,Soltero,Superior,Propia
0,52,6014.548062214595,9578.27704198315,0.007831656240208741,0,14596.558007017555,0.3290175432324232,Viudo,Media,Propia
0,25,7133.349379178308,31107.097980212984,5.058523425335606,1,3024.0061536884814,0.9191385465563265,Soltero,Media,Alquilada
0,72,7338.591180891346,16092.2826486619,0.2624457374752228,0,22243.525705882053,0.12502534699439355,Divorciado,Superior,Alquilada
0,62,7764.317982075054,12077.427589503131,1.4893841161123782,1,19376.63213870569,0.23981795446533663,Soltero,Superior,Propia
0,37,6297.419775179285,16477.442446919267,0.30684946790983153,2,27115.550432567925,0.8261876831831261,Soltero,Superior,Alquilada
0,19,4665.763839366291,4222.989683762427,4.62912334064396,0,3723.7244452702435,0.8675674960755783,Casado,Superior,Propia
0,65,5293.427372866646,7227.087691914788,5.801213827223802,0,4337.643889216737,0.24275040713585488,Casado,Media,Alquilada
0,43,7413.017933016714,24603.311263555403,0.607944307284065,1,44220.09488362917,0.30728263731820926,Soltero,Superior,Hipoteca
0,63,3366.128658025528,9744.845768228835,2.4212339807468024,5,27724.1111774242,0.18069006287531844,Soltero,Basica,Hipoteca
1,21,5737.346617745802,6624.7121385444825,3.0462044288539465,9,47769.06727891121,1.3482205126989522,Casado,Media,Alquilada
0,36,4213.3223753452785,19293.22202021829,2.302667240593697,0,28435.556052455617,0.06314669130403347,Divorciado,Superior,Alquilada
1,45,5057.489645869635,24485.633237303977,0.6449941183205865,2,18184.083319542307,1.3571555523709793,Soltero,Basica,Hipoteca
0,45,7556.903725214597,20751.626485320536,2.714573320919404,0,21234.00421117851,0.5757952669500004,Soltero,Media,Propia
0,38,5382.198136039807,22968.38148644653,6.955088448640369,0,43987.56420399307,0.37918659851665665,Casado,Postgrado,Familiar
0,54,5092.873096312298,8945.639291444313,0.36827395253618056,2,17293.27070408071,0.016602135752814145,Soltero,Postgrado,Hipoteca
0,28,2280.2877180401615,3625.51466606525,0.41788647782379895,5,20014.72575862812,0.3227466325735994,Divorciado,Media,Propia
0,42,6492.507132054441,27010.669215643895,2.190752193682152,6,3403.3554670108574,0.26191161814533487,Divorciado,Basica,Propia
0,46,6290.96836228215,12418.561289262914,14.212971527639205,1,12846.086116333792,0.08790270372663538,Casado,Media,Hipoteca
0,52,9326.50944661092,12993.335868359622,5.521733194204588,0,25203.60601742857,0.5341525194576521,Soltero,Media,Alquilada
1,55,4384.443530093999,25625.553134792463,5.676432558498414,3,6320.058938599711,1.772838368881519,Divorciado,Postgrado,Propia
0,28,5438.300655327878,19449.84007520528,2.246457986449028,0,4519.305084635853,0.41298376851761176,Casado,Media,Propia
0,21,5498.76736742151,18647.10217665286,4.502834892867231,1,7532.504339505986,0.6272003882624176,Divorciado,Superior,Alquilada
0,64,8154.906559526949,32320.018759208673,0.05091426876271543,0,5528.266162686913,0.03545294966815855,Casado,Media,Alquilada
0,49,4809.408935226096,9851.854156958856,5.054326549630213,2,4839.205539850999,0.27035641137150757,Divorciado,Postgrado,Familiar
0,33,5558.043051540679,22422.721024649898,12.225754297699062,0,11062.517362328723,0.061851912398331085,Casado,Media,Hipoteca
0,68,6215.793019433078,15456.104999176676,4.741145219464216,0,47684.25913537777,0.47440158415414646,Casado,Superior,Propia
0,46,5373.2182463127165,17148.738230906056,10.345420566187718,5,14147.341991172641,1.3942140179522913,Viudo,Media,Alquilada
0,62,4107.132770898944,27227.747411300254,6.436283964535804,0,4163.137808885171,0.5420260016915132,Casado,Superior,Alquilada
0,46,5388.179985796615,19062.68605031699,0.6423406851299852,1,1601.907017768928,0.039956342567061584,Casado,Media,Alquilada
0,75,7147.263499719544,19306.36863239706,11.63712057990887,0,23824.82689707693,0.21899379219915144,Soltero,Media,Propia
0,71,2946.9694011778797,23580.058698478417,0.3437708089506855,0,9651.203132196539,0.3999914802101498,Casado,Postgrado,Hipoteca
0,41,5265.939348293752,12080.378163656918,3.8174992294642345,0,34500.44882243212,0.25809311318943373,Casado,Postgrado,Familiar
0,59,3599.7583701216536,8286.322661287948,0.766555051037578,0,21547.43559713528,0.8968126358031534,Soltero,Superior,Alquilada
0,54,7390.093257849685,6641.526447831731,0.05887836307241012,4,31816.39134416646,0.8428113401910903,Soltero,Superior,Alquilada
0,65,1953.6261904324506,730.8527150080135,2.741203428218688,0,6347.602237087439,0.4731572594850991,Casado,Superior,Propia
1,30,3882.1563054568232,31449.65703952258,1.7480760959518882,6,23576.430164048306,0.2337696901076391,Divorciado,Basica,Alquilada
0,55,5754.423750129042,6174.333074226535,3.327664871115796,1,6132.187642673616,0.14741133548511468,Casado,Media,Alquilada
0,60,8131.048058468681,13229.971011313824,4.304278785462037,1,55960.09318702108,0.0559544650176805,Soltero,Media,Alquilada
0,18,4868.499477854024,12785.493600888634,0.2236223312795628,1,20232.603726475154,0.2191731722567041,Casado,Superior,Hipoteca
0,27,3889.600946613603,17459.253582472807,0.6562602194234074,1,7846.391810717189,0.26651219939284987,Soltero,Media,Alquilada
0,18,8762.31413888118,21525.897700314374,4.089499198641233,2,6280.845730326964,0.5632326925124914,Casado,Media,Alquilada
0,40,2103.972199167512,21883.787906877962,2.1016300809552897,0,4237.312365853913,0.5367059868281256,Soltero,Superior,Familiar
0,55,602.3880867598364,10335.380491448494,6.531384192807291,0,23725.34021514961,0.036343489389965566,Soltero,Superior,Propia
0,67,5880.028900106665,13663.026289708709,5.2819561062585505,4,4936.321270750408,0.2514777666913536,Soltero,Media,Alquilada
0,46,3995.891551294778,17260.6396039064,9.341184497486841,5,18092.345942582924,0.10031132271889609,Soltero,Media,Alquilada
0,69,2957.534365738574,13010.470990531623,5.896284320513487,4,6147.766820181981,0.08528308464195053,Soltero,Media,Alquilada
0,24,6416.712894598707,27858.76460815994,2.809990043020031,1,21692.350168233646,0.8781058708598181,Soltero,Media,Familiar
0,19,5487.601427542398,18927.79961310601,5.588465205528075,3,33741.47430579269,0.02140950231550728,Casado,Media,Alquilada
0,44,3871.842738526543,20879.02228839854,1.6105475999006464,1,30103.832228677686,0.27165966613329323,Casado,Superior,Familiar
0,50,2439.391202658211,20303.050149339302,1.8286757394049724,1,28613.3974825304,0.09208382334480893,Soltero,Superior,Alquilada
0,44,6744.91465656029,24387.7908598826,7.779134079251586,0,4158.26264663867,1.0573487596197597,Divorciado,Superior,Alquilada
0,18,6300.402355917322,16448.172469629655,2.956740644578377,1,1850.749380101596,0.407138482603557,Soltero,Media,Familiar
0,43,4801.648272441234,4625.344416353228,8.006861151346733,0,24009.50047314362,0.1315797039000406,Casado,Superior,Propia
0,25,8693.273992095332,18197.503614021134,8.641737171109364,0,9188.30849439558,0.3490067883069041,Soltero,Media,Propia
0,55,2859.830467347695,9789.144849665368,9.744254161289728,3,11324.87199282571,0.6574267822364975,Soltero,Superior,Alquilada
0,50,1948.9496581505223,10771.066546001945,12.422647754965885,0,632.8908292260761,1.5864496757970012,Casado,Superior,Propia
0,30,3616.183860237511,19690.912150040745,2.8192443534990463,0,6010.657813564949,0.12451666157664186,Casado,Media,Propia
0,37,4908.827967289004,24906.264571469088,1.919987120715736,0,685.1303045515956,1.0865762977530828,Divorciado,Media,Alquilada
